sample_id	Bin ID	Most abundant genome	Purity (bp)	Completeness (bp)	Bin size (bp)	True positives (bp)	True size of most abundant genome (bp)	Purity (seq)	Completeness (seq)	Bin size (seq)	True positives (seq)	True size of most abundant genome (seq)
gsa	S3N2Bin_200/output_recluster_bins/bin.143.fa	1285_BH	1.0	1.0	4566533	4566533	4566533	1.0	1.0	6	6	6
gsa	S3N2Bin_200/output_recluster_bins/bin.15.fa	1049005	1.0	1.0	4107833	4107833	4107833	1.0	1.0	23	23	23
gsa	S3N2Bin_200/output_recluster_bins/bin.9.fa	1035900	0.9995600408284309	0.9997127395674388	7280221	7277018	7279109	0.989247311827957	0.9787234042553191	93	92	94
gsa	S3N2Bin_200/output_recluster_bins/bin.79.fa	1049089	1.0	0.9979531342971153	3117894	3117894	3124289	1.0	0.8148148148148148	22	22	27
gsa	S3N2Bin_200/output_recluster_bins/bin.173.fa	1036554	1.0	0.9973438365224737	2649407	2649407	2656463	1.0	0.8	20	20	25
gsa	S3N2Bin_200/output_recluster_bins/bin.61.fa	1036539	1.0	0.997173958663343	4661526	4661526	4674737	1.0	0.875	49	49	56
gsa	S3N2Bin_200/output_recluster_bins/bin.145.fa	1220_AD	1.0	0.9969046678493705	3469951	3469951	3480725	1.0	0.6829268292682927	28	28	41
gsa	S3N2Bin_200/output_recluster_bins/bin.37.fa	1030755	0.9984246550812904	0.9967605191576829	4607245	4599987	4614937	0.9875	0.9080459770114943	80	79	87
gsa	S3N2Bin_200/output_recluster_bins/bin.130.fa	1030878	0.9971117043987242	0.9964409456385847	3286021	3276530	3288233	0.8	0.7272727272727273	20	16	22
gsa	S3N2Bin_200/output_recluster_bins/bin.29.fa	1030836	0.99957782178997	0.9958379110866737	4879456	4877396	4897781	0.9833333333333333	0.855072463768116	60	59	69
gsa	S3N2Bin_200/output_recluster_bins/bin.108.fa	1036608	0.9944084167345734	0.9948313198732486	3171016	3153285	3169668	0.9552238805970149	0.8311688311688312	67	64	77
gsa	S3N2Bin_200/output_recluster_bins/bin.94.fa	1030752	1.0	0.9937024927194928	6238188	6238188	6277722	1.0	0.7619047619047619	64	64	84
gsa	S3N2Bin_200/output_recluster_bins/bin.114.fa	1139_AG	1.0	0.9902525662585725	7206873	7206873	7277813	1.0	0.3880597014925373	26	26	67
gsa	S3N2Bin_200/output_recluster_bins/bin.30.fa	1036755	0.994143908869323	0.9894104585954624	6432960	6395288	6463736	0.9896907216494846	0.8807339449541285	97	96	109
gsa	S3N2Bin_200/output_recluster_bins/bin.51.fa	1036641	1.0	0.9848442515922659	2590815	2590815	2630685	1.0	0.8590604026845637	128	128	149
gsa	S3N2Bin_200/output_recluster_bins/bin.11.fa	1048783	0.9424840257547421	0.9843631566807822	2531262	2385674	2423571	0.9285714285714286	0.7222222222222222	56	52	72
gsa	S3N2Bin_200/output_recluster_bins/bin.1.fa	1036728	0.9987249384453043	0.9593545986066621	1933240	1930775	2012577	0.9962825278810409	0.788235294117647	269	268	340
gsa	S3N2Bin_200/output_recluster_bins/bin.6.fa	1036707	0.9987149309353736	0.9548168123279951	3828588	3823668	4004609	0.9966996699669967	0.7947368421052632	606	604	760
gsa	S3N2Bin_200/output_recluster_bins/bin.3.fa	1365_A	0.9989992406758424	0.8091045602329173	5682685	5676998	7016396	0.9975186104218362	0.5585272664119486	1612	1608	2879
gsa	S3N2Bin_200/output_recluster_bins/bin.0.fa	1036743	0.9983549087315978	0.6333437545478402	3234471	3229150	5098574	0.9971830985915493	0.37302423603793466	710	708	1898
gsa	S3N2Bin_200/output_recluster_bins/bin.26.fa	1048993	0.9991283489749908	0.587383892472272	2136176	2134314	3633593	0.998745294855709	0.319935691318328	797	796	2488
gsa	S3N2Bin_200/output_recluster_bins/bin.8.fa	1036743	1.0	0.22662787673573043	1155479	1155479	5098574	1.0	0.24868282402528977	472	472	1898
gsa	S3N2Bin_200/output_recluster_bins/bin.17.fa	1365_A		0.03410411841064843	248365	239288	7016396		0.02882945467176103	88	83	2879
