sample_id	Bin ID	Most abundant genome	Purity (bp)	Completeness (bp)	Bin size (bp)	True positives (bp)	True size of most abundant genome (bp)	Purity (seq)	Completeness (seq)	Bin size (seq)	True positives (seq)	True size of most abundant genome (seq)
gsa	11	evo_1286_AP.026	0.212485495345741	0.5959588755684476	9005730	1913587	3210938	0.1702127659574468	0.47058823529411764	47	8	17
gsa	20	1052947	0.3840322861613973	0.5526328265482761	6859905	2634425	4767044	0.2682926829268293	0.4583333333333333	82	22	48
gsa	34	evo_1049056.013	0.25344945663816854	0.4412426893680553	6119587	1551006	3515086	0.04964539007092199	0.2692307692307692	141	7	26
gsa	23	1049056	0.24705875183318296	0.4225006475304186	5579094	1378364	3262395	0.08080808080808081	0.23529411764705882	99	8	34
gsa	18	1035930	0.3075251701869482	0.39548333190738755	2825863	869024	2197372	0.3333333333333333	0.21666666666666667	39	13	60
gsa	27	1052944	0.35877972710097655	0.3950268149843181	5712296	2049456	5188144	0.3055555555555556	0.23655913978494625	72	22	93
gsa	17	evo_1286_AP.008	0.24697888420083994	0.37277825158528505	5107550	1261457	3383934	0.20689655172413793	0.3333333333333333	29	6	18
gsa	19	evo_1035930.011	0.33972301246654235	0.3357581488663062	2234541	759125	2260928	0.25	0.14285714285714285	32	8	56
gsa	16	evo_1035930.011	0.29888686523287694	0.23698675941914116	1792685	535810	2260928	0.35294117647058826	0.21428571428571427	34	12	56
gsa	28	1052944	0.36072927730083765	0.20019182196947502	2879234	1038624	5188144	0.2698412698412698	0.3655913978494624	126	34	93
gsa	0	evo_1049056.031	0.2055658329006267	0.18800642632434808	3087157	634614	3375491	0.06535947712418301	0.2857142857142857	153	10	35
gsa	9	evo_1049056.039	0.29506466834243666	0.1387866373802213	1269864	374692	2699770	0.8817204301075269	0.06087602078693393	279	246	4041
gsa	1	evo_1286_AP.033	0.21106125170549997	0.11269815600446868	1654207	349139	3098001	0.25	0.11764705882352941	8	2	17
gsa	12	evo_1049056.013	0.1748706768714781	0.09946982804972623	1999449	349645	3515086	0.017316017316017316	0.15384615384615385	231	4	26
gsa	4	evo_1035930.029		0.06053239253274077	479338	146012	2412130		0.1016949152542373	21	6	59
