,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
1340,k__Archaea (UID2),207, 149, 107, 28,97, 23, 1, 0, 0, 77.43, 16.89,23.08,1904,1712,501,kingdom,1.0,0.9,0.4,0.07,0.14,0.63,0.57,True
1576, k__Bacteria (UID203),5449,104,58, 60,44, 0,0, 0, 0, 61.83,0.00, 0.00,2488,2144,365,class,0.95,0.82,0.16,0.09,0.2,0.57,0.47,True
1756, k__Bacteria (UID203),5449,104,58, 18,60, 25, 1, 0, 0, 83.20, 14.05,10.71,3774,3711,555,kingdom,1.0,0.98,0.0,0.0,0.0,0.96,0.95,True
1760, c__Alphaproteobacteria (UID3305),564, 347, 229,130, 204, 13, 0, 0, 0, 66.54,4.80,15.38,1737,1677,415,family,0.85,0.82,0.52,0.18,0.41,0.69,0.56,False
1988, o__Actinomycetales (UID1663),488, 310, 185, 53, 229, 27, 1, 0, 0, 84.05,7.38, 3.33,2173,1994,363,class,0.92,0.84,0.52,0.11,0.25,0.6,0.51,False
2576, k__Bacteria (UID203),5449,104,58, 94,10, 0,0, 0, 0, 13.79,0.00, 0.00,535,533,70,kingdom,1.0,0.99,0.0,0.0,0.0,0.97,0.97,True
2577, root (UID1), 5656, 56,24, 55,1,0,0, 0, 0,4.17,0.00, 0.00,785,764,231,order,0.97,0.94,0.68,0.03,0.05,0.93,0.87,False
2578,k__Archaea (UID2),207, 149, 107,117,21, 8,3, 0, 0, 24.77, 10.75,23.53,984,909,85,kingdom,1.0,0.92,0.04,0.06,0.13,0.57,0.52,True
2584,k__Bacteria (UID1453),901, 171, 117, 69,86, 12, 3, 1, 0, 47.15, 15.38,11.11,1236,1089,228,family,0.46,0.4,0.77,0.5,1.74,0.69,0.28,False
2595, k__Bacteria (UID203),5449, 99,53, 95,2,2,0, 0, 0,7.55,3.77, 0.00,560,525,98,genus,0.86,0.8,0.77,0.45,1.22,0.78,0.62,False
2606, root (UID1), 5656, 56,24, 54,2,0,0, 0, 0,8.33,0.00, 0.00,718,709,138,kingdom,1.0,0.99,0.0,0.0,0.0,0.98,0.96,True
2607, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,632,492,43,kingdom,1.0,0.78,0.0,0.05,0.12,0.36,0.28,True
2636, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,255,238,41,class,0.79,0.74,0.12,0.3,0.99,0.52,0.38,True
2644,k__Archaea (UID2),207, 149, 107,136,13, 0,0, 0, 0,9.81,0.00, 0.00,233,216,18,kingdom,1.0,0.93,0.04,0.05,0.11,0.6,0.56,True
2649, k__Bacteria (UID203),5449,104,58, 69,32, 3,0, 0, 0, 50.00,5.17, 0.00,1210,1197,100,family,0.93,0.92,0.73,0.08,0.18,0.93,0.86,False
2678,k__Archaea (UID2),207, 149, 107,101,22, 26, 0, 0, 0, 38.63, 21.96,73.08,1124,1006,114,kingdom,1.0,0.9,0.0,0.08,0.18,0.56,0.5,True
2694, k__Bacteria (UID203),5449,104,58, 93,11, 0,0, 0, 0, 15.52,0.00, 0.00,595,522,48,class,0.79,0.69,0.24,0.52,2.11,0.56,0.39,True
2724, c__Alphaproteobacteria (UID3305),564, 349, 230, 85, 262, 2,0, 0, 0, 81.91,0.52,50.00,1621,1338,62,class,0.94,0.78,0.1,0.08,0.19,0.56,0.43,True
2732, k__Bacteria (UID203),5449,104,58, 79,23, 2,0, 0, 0, 30.34,1.72, 0.00,281,263,22,phylum,0.97,0.9,0.05,0.03,0.06,0.51,0.46,True
2740,k__Archaea (UID2),207, 149, 107, 91,45, 11, 2, 0, 0, 48.60, 12.62,35.29,1242,1115,103,kingdom,1.0,0.9,0.22,0.07,0.15,0.58,0.52,True
2753, k__Bacteria (UID203),5449,104,58, 92,12, 0,0, 0, 0, 17.24,0.00, 0.00,349,340,47,genus,0.85,0.83,0.67,0.55,1.52,0.86,0.71,False
2777,k__Archaea (UID2),207, 149, 107,130,13, 6,0, 0, 0, 15.58,4.67,50.00,317,292,43,kingdom,1.0,0.92,0.32,0.07,0.15,0.61,0.56,True
2859, k__Bacteria (UID203),5449,102,58, 87,14, 1,0, 0, 0, 24.14,1.72, 0.00,551,534,22,class,0.97,0.94,0.05,0.03,0.06,0.63,0.59,True
2866,k__Archaea (UID2),207, 149, 107,129,20, 0,0, 0, 0, 15.56,0.00, 0.00,437,403,31,kingdom,1.0,0.92,0.15,0.03,0.07,0.63,0.59,True
2875,k__Archaea (UID2),207, 149, 107,125,24, 0,0, 0, 0, 21.50,0.00, 0.00,244,240,67,kingdom,1.0,0.98,0.29,0.03,0.05,0.89,0.87,True
