,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
10958, k__Archaea (UID2),207, 149, 107,131,18,0,0,0, 0,8.61,0.00, 0.00,287,117,11,kingdom,1.0,0.41,0.0,0.19,0.44,0.43,0.18,True
136, p__Cyanobacteria (UID2143), 129, 469, 365,239, 214,16, 0,0, 0, 50.26,3.84,12.50,1130,1109,267,kingdom,1.0,0.98,0.0,0.0,0.0,0.97,0.95,True
1716,k__Archaea (UID2),207, 149, 107, 41,54,30, 19, 4, 1, 69.01, 43.29, 1.44,9851,3427,1573,kingdom,1.0,0.35,0.0,0.11,0.24,0.39,0.14,True
20830,root (UID1), 5656, 56,24, 55,1, 0,0,0, 0,4.17,0.00, 0.00,222,212,3,kingdom,1.0,0.95,0.0,0.0,0.0,0.6,0.57,True
2404,k__Archaea (UID2),207, 149, 107,132,17,0,0,0, 0,4.84,0.00, 0.00,827,144,31,kingdom,1.0,0.17,0.0,0.09,0.2,0.33,0.06,True
25851,k__Bacteria (UID203),5449,103,57, 80,23,0,0,0, 0, 33.33,0.00, 0.00,461,450,7,order,0.85,0.83,0.42,0.07,0.14,0.61,0.51,True
5462,k__Archaea (UID2),207, 145, 103, 69,74,2,0,0, 0, 57.28,1.29,100.00,726,717,129,kingdom,1.0,0.99,0.75,0.02,0.05,0.97,0.96,False
7338, c__Gammaproteobacteria (UID4761), 52, 693, 297,139, 531,23, 0,0, 0, 86.35,3.45,65.22,3043,3000,93,kingdom,1.0,0.99,0.0,0.0,0.0,0.93,0.92,True
7638,k__Archaea (UID2),207, 149, 107,139,10,0,0,0, 0,1.58,0.00, 0.00,292,69,8,kingdom,1.0,0.24,0.0,0.09,0.19,0.36,0.08,True
8023, k__Bacteria (UID203),5449,104,58, 75,29,0,0,0, 0, 43.10,0.00, 0.00,1447,1409,54,phylum,0.97,0.95,0.13,0.07,0.14,0.69,0.65,True
8053,k__Archaea (UID2),207, 149, 107,138,5, 5,1,0, 0,3.62,1.37, 0.00,757,196,100,kingdom,1.0,0.26,0.0,0.12,0.27,0.38,0.1,True
8072, c__Gammaproteobacteria (UID4201),1164,275, 174,121, 149,5,0,0, 0, 59.59,2.59,60.00,937,913,87,phylum,0.98,0.95,0.93,0.05,0.11,0.66,0.63,False
8094, root (UID1), 5656, 56,24, 55,1, 0,0,0, 0,4.17,0.00, 0.00,1056,1003,66,family,0.68,0.65,0.04,0.75,5.18,0.59,0.38,True
8126,p__Cyanobacteria (UID2143), 129, 472, 368,263, 204,5,0,0, 0, 40.67,0.88,100.00,1048,1027,181,kingdom,1.0,0.98,0.0,0.0,0.0,0.97,0.95,True
8129, k__Bacteria (UID203),5449,104,58,102,2, 0,0,0, 0,3.45,0.00, 0.00,517,430,84,phylum,0.86,0.71,0.26,0.47,1.56,0.47,0.34,True
8173, c__Gammaproteobacteria (UID4761), 52, 693, 297,118, 558,17, 0,0, 0, 87.49,3.25,52.94,3435,3398,128,kingdom,1.0,0.99,0.0,0.0,0.0,0.96,0.95,True
8178, p__Euryarchaeota (UID3), 148, 188, 125, 32, 150,6,0,0, 0, 78.93,4.00,83.33,1272,1167,67,kingdom,1.0,0.92,0.05,0.05,0.11,0.62,0.57,True
8187,p__Cyanobacteria (UID2143), 129, 472, 368,113, 222, 115, 18, 4, 0, 80.03, 38.68,50.26,3362,3223,677,kingdom,0.99,0.95,0.0,0.0,0.0,0.93,0.88,True
8231, c__Gammaproteobacteria (UID4787), 26, 752, 296,127, 602,23, 0,0, 0, 85.72,3.20,52.17,3627,3557,113,kingdom,1.0,0.98,0.0,0.0,0.0,0.95,0.93,True
8370, k__Bacteria (UID203),5449,104,58, 94,10,0,0,0, 0, 15.52,0.00, 0.00,284,277,26,genus,0.45,0.44,0.05,0.84,11.19,0.59,0.26,True
8413, root (UID1), 5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,329,326,36,kingdom,1.0,0.99,0.0,0.0,0.0,0.92,0.91,True
8419, root (UID1), 5656, 56,24, 55,1, 0,0,0, 0,4.17,0.00, 0.00,184,60,46,kingdom,1.0,0.33,0.0,0.03,0.07,0.41,0.13,True
8508, k__Bacteria (UID203),5449,104,58, 90,14,0,0,0, 0, 22.41,0.00, 0.00,326,317,14,order,0.84,0.82,0.05,0.28,0.79,0.53,0.43,True
8593, p__Euryarchaeota (UID3), 148, 188, 125, 90,74,21, 3,0, 0, 53.33, 15.20,70.00,1173,1093,56,kingdom,1.0,0.93,0.13,0.08,0.16,0.59,0.55,True
8612,k__Bacteria (UID1453),901, 171, 117, 33, 137,1,0,0, 0, 76.07,0.43, 0.00,1574,1523,77,phylum,0.97,0.94,0.13,0.05,0.09,0.62,0.58,True
8715, root (UID1), 5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,292,67,9,kingdom,1.0,0.23,0.0,0.13,0.3,0.36,0.08,True
8733, k__Bacteria (UID203),5449,103,58, 68,35,0,0,0, 0, 47.34,0.00, 0.00,1628,1563,238,kingdom,1.0,0.96,0.0,0.0,0.0,0.79,0.76,True
8744,k__Archaea (UID2),207, 149, 107,137,12,0,0,0, 0,3.77,0.00, 0.00,267,64,25,kingdom,1.0,0.24,0.0,0.14,0.32,0.38,0.09,True
8997,k__Archaea (UID2),207, 149, 107,138,11,0,0,0, 0,9.35,0.00, 0.00,209,205,21,kingdom,1.0,0.98,0.0,0.0,0.0,0.86,0.84,True
9134,k__Archaea (UID2),207, 149, 107,142,7, 0,0,0, 0,1.61,0.00, 0.00,301,51,31,kingdom,1.0,0.17,0.0,0.14,0.31,0.38,0.06,True
9231, root (UID1), 5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,472,422,39,order,0.52,0.46,0.14,0.72,5.18,0.52,0.24,True
9278, k__Bacteria (UID203),5449,103,57, 92,11,0,0,0, 0, 16.67,0.00, 0.00,299,266,20,phylum,0.92,0.82,0.06,0.1,0.23,0.52,0.42,True
9874, k__Bacteria (UID203),5449,100,54, 89,1, 10, 0,0, 0,2.05,1.68, 0.00,520,158,18,kingdom,1.0,0.3,0.0,0.1,0.22,0.36,0.11,True
