sample_id	Bin ID	Most abundant genome	Purity (bp)	Completeness (bp)	Bin size (bp)	True positives (bp)	True size of most abundant genome (bp)	Purity (seq)	Completeness (seq)	Bin size (seq)	True positives (seq)	True size of most abundant genome (seq)
gsa	S3N2Bin_500/output_recluster_bins/bin.13.fa	1049005	1.0	1.0	4107833	4107833	4107833	1.0	1.0	23	23	23
gsa	S3N2Bin_500/output_recluster_bins/bin.141.fa	1285_BH	1.0	1.0	4566533	4566533	4566533	1.0	1.0	6	6	6
gsa	S3N2Bin_500/output_recluster_bins/bin.8.fa	1035900	0.9995600408284309	0.9997127395674388	7280221	7277018	7279109	0.989247311827957	0.9787234042553191	93	92	94
gsa	S3N2Bin_500/output_recluster_bins/bin.77.fa	1049089	1.0	0.9979531342971153	3117894	3117894	3124289	1.0	0.8148148148148148	22	22	27
gsa	S3N2Bin_500/output_recluster_bins/bin.61.fa	1036539	0.9907333462927967	0.997567777609735	4706985	4663367	4674737	0.9615384615384616	0.8928571428571429	52	50	56
gsa	S3N2Bin_500/output_recluster_bins/bin.142.fa	1220_AD	1.0	0.9973502646718715	3471502	3471502	3480725	1.0	0.7073170731707317	29	29	41
gsa	S3N2Bin_500/output_recluster_bins/bin.171.fa	1036554	1.0	0.9973438365224737	2649407	2649407	2656463	1.0	0.8	20	20	25
gsa	S3N2Bin_500/output_recluster_bins/bin.127.fa	1030878	0.9963376223250564	0.9964409456385847	3288574	3276530	3288233	0.8	0.7272727272727273	20	16	22
gsa	S3N2Bin_500/output_recluster_bins/bin.27.fa	1030836	1.0	0.9950542909125581	4873558	4873558	4897781	1.0	0.8405797101449275	58	58	69
gsa	S3N2Bin_500/output_recluster_bins/bin.103.fa	1036608	0.9947296396962516	0.9948313198732486	3169992	3153285	3169668	0.9696969696969697	0.8311688311688312	66	64	77
gsa	S3N2Bin_500/output_recluster_bins/bin.89.fa	1030752	1.0	0.9945023051355253	6243209	6243209	6277722	1.0	0.7738095238095238	65	65	84
gsa	S3N2Bin_500/output_recluster_bins/bin.35.fa	1030755	0.9984194175146309	0.993452348320248	4591978	4584720	4614937	0.9861111111111112	0.8160919540229885	72	71	87
gsa	S3N2Bin_500/output_recluster_bins/bin.68.fa	1139_AG	1.0	0.9919294436391811	7219077	7219077	7277813	1.0	0.43283582089552236	29	29	67
gsa	S3N2Bin_500/output_recluster_bins/bin.51.fa	1036641	1.0	0.9881308480490822	2599461	2599461	2630685	1.0	0.8791946308724832	131	131	149
gsa	S3N2Bin_500/output_recluster_bins/bin.28.fa	1036755	1.0	0.9855510806753246	6370342	6370342	6463736	1.0	0.8990825688073395	98	98	109
gsa	S3N2Bin_500/output_recluster_bins/bin.10.fa	1048783	0.9538988540458102	0.984810017944595	2502107	2386757	2423571	0.9137931034482759	0.7361111111111112	58	53	72
gsa	S3N2Bin_500/output_recluster_bins/bin.1.fa	1036728	0.9987266693803503	0.9606603871553734	1935868	1933403	2012577	0.996309963099631	0.7941176470588235	271	270	340
gsa	S3N2Bin_500/output_recluster_bins/bin.6.fa	1036707	0.9958509553266889	0.9577137243611049	3851248	3835269	4004609	0.9917898193760263	0.7947368421052632	609	604	760
gsa	S3N2Bin_500/output_recluster_bins/bin.0.fa	1036743	0.9985211372836234	0.8768075151993479	4477089	4470468	5098574	0.9975389663658737	0.6406743940990516	1219	1216	1898
gsa	S3N2Bin_500/output_recluster_bins/bin.3.fa	1365_A	0.998867954180345	0.815278527608761	5726800	5720317	7016396	0.9969116738727609	0.5606113233761723	1619	1614	2879
gsa	S3N2Bin_500/output_recluster_bins/bin.25.fa	1048993	1.0	0.6049419954298679	2198113	2198113	3633593	1.0	0.3287781350482315	818	818	2488
