,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
11850, root (UID1),5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,346,50,8,kingdom,1.0,0.14,0.0,0.06,0.13,0.37,0.05,True
11982, root (UID1),5656, 56,24, 51,0,5,0, 0, 0,2.31,2.31, 0.00,268,66,14,kingdom,1.0,0.25,0.0,0.14,0.31,0.38,0.09,True
15813,k__Archaea (UID2), 207, 149, 107,134,9,6,0, 0, 0,2.58,0.43, 0.00,309,78,14,kingdom,1.0,0.25,0.0,0.19,0.45,0.35,0.09,True
15896,k__Archaea (UID2), 207, 149, 107,133,13, 2,1, 0, 0,4.37,0.29,20.00,353,102,27,kingdom,1.0,0.29,0.0,0.16,0.36,0.36,0.1,True
16112,k__Archaea (UID2), 207, 149, 107,132,10, 7,0, 0, 0,3.98,0.50, 0.00,367,96,14,kingdom,1.0,0.26,0.0,0.14,0.31,0.38,0.1,True
16148, k__Bacteria (UID203), 5449,102,56, 89,3,6,4, 0, 0,4.12,2.27, 0.00,510,152,26,kingdom,1.0,0.3,0.0,0.14,0.33,0.34,0.1,True
16778, root (UID1),5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,288,103,24,kingdom,1.0,0.36,0.0,0.03,0.06,0.41,0.15,True
17149,k__Archaea (UID2), 207, 149, 107,135,14, 0,0, 0, 0,5.88,0.00, 0.00,240,90,19,kingdom,1.0,0.38,0.0,0.17,0.38,0.34,0.13,True
17882,k__Archaea (UID2), 207, 149, 107,132,10, 7,0, 0, 0,4.91,0.50, 0.00,307,80,18,kingdom,1.0,0.26,0.0,0.16,0.37,0.37,0.1,True
18625, k__Bacteria (UID203), 5449,104,58, 63,41, 0,0, 0, 0, 63.79,0.00, 0.00,1207,1173,31,class,0.94,0.91,0.2,0.09,0.2,0.61,0.55,True
19135,k__Archaea (UID2), 207, 149, 107,131,11, 7,0, 0, 0,4.45,0.50, 0.00,360,94,24,kingdom,1.0,0.26,0.0,0.23,0.56,0.37,0.1,True
19471,k__Bacteria (UID1453), 901, 171, 117, 56,60, 55, 0, 0, 0, 66.67, 38.89,38.18,1538,1368,129,order,0.5,0.45,0.2,0.54,2.77,0.49,0.22,True
19484, root (UID1),5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,486,138,32,kingdom,1.0,0.28,0.0,0.07,0.16,0.4,0.11,True
19578,k__Archaea (UID2), 207, 149, 107,131,11, 7,0, 0, 0,5.78,0.50, 0.00,356,112,10,kingdom,1.0,0.31,0.0,0.15,0.35,0.36,0.11,True
19691,o__Rickettsiales (UID3809), 83, 324, 211, 36, 243, 42, 2, 1, 0, 91.23, 19.43, 0.00,1420,1244,61,class,0.91,0.8,0.1,0.07,0.15,0.56,0.44,True
19719,k__Archaea (UID2), 207, 149, 107,136,13, 0,0, 0, 0,3.29,0.00, 0.00,286,65,12,kingdom,1.0,0.23,0.0,0.25,0.59,0.37,0.08,True
19853,k__Archaea (UID2), 207, 149, 107,137,12, 0,0, 0, 0,1.10,0.00, 0.00,196,29,8,kingdom,1.0,0.15,0.0,0.1,0.23,0.38,0.06,True
20118, k__Bacteria (UID203), 5449,104,58, 75,29, 0,0, 0, 0, 39.42,0.00, 0.00,548,534,24,order,0.93,0.91,0.05,0.29,0.71,0.64,0.58,True
20126, k__Bacteria (UID203), 5449,104,58, 96,8,0,0, 0, 0, 12.07,0.00, 0.00,229,227,10,kingdom,1.0,0.99,0.0,0.0,0.0,0.92,0.91,True
20379, root (UID1),5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,382,42,26,kingdom,1.0,0.11,0.0,0.1,0.21,0.37,0.04,True
20423,k__Archaea (UID2), 207, 149, 107,138,7,4,0, 0, 0,3.77,0.29, 0.00,508,151,25,kingdom,1.0,0.3,0.0,0.09,0.19,0.36,0.11,True
20464,k__Archaea (UID2), 207, 149, 107,142,7,0,0, 0, 0,2.00,0.00, 0.00,210,55,22,kingdom,1.0,0.26,0.0,0.16,0.38,0.36,0.09,True
20547, root (UID1),5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,501,173,15,kingdom,1.0,0.35,0.0,0.03,0.06,0.42,0.14,True
20658,k__Archaea (UID2), 207, 149, 107,129,12, 8,0, 0, 0,6.31,0.97, 0.00,587,181,22,kingdom,1.0,0.31,0.0,0.17,0.38,0.38,0.12,True
20843, root (UID1),5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,218,172,5,kingdom,1.0,0.79,0.02,0.05,0.11,0.36,0.28,True
20852, root (UID1),5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,301,126,7,kingdom,1.0,0.42,0.01,0.02,0.05,0.44,0.18,True
20916, root (UID1),5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,241,22,10,kingdom,1.0,0.09,0.0,0.09,0.2,0.34,0.03,True
21030, k__Bacteria (UID203), 5449,104,58, 95,9,0,0, 0, 0, 13.79,0.00, 0.00,348,340,10,class,0.94,0.92,0.27,0.21,0.52,0.56,0.51,True
21069, root (UID1),5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,206,18,12,kingdom,1.0,0.09,0.0,0.11,0.25,0.37,0.03,True
21099, root (UID1),5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,189,15,10,kingdom,1.0,0.08,0.0,0.07,0.14,0.34,0.03,True
21120,k__Archaea (UID2), 207, 149, 107,131,18, 0,0, 0, 0,5.38,0.00, 0.00,366,107,12,kingdom,1.0,0.29,0.0,0.16,0.36,0.36,0.11,True
21146, k__Bacteria (UID203), 5449,103,57, 58,45, 0,0, 0, 0, 64.91,0.00, 0.00,737,656,33,phylum,0.96,0.85,0.12,0.03,0.06,0.52,0.44,True
21255, root (UID1),5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,959,850,43,order,0.53,0.47,0.07,0.32,1.06,0.47,0.22,True
21328,k__Archaea (UID2), 207, 149, 107,133,10, 6,0, 0, 0,2.58,0.43, 0.00,243,57,11,kingdom,1.0,0.23,0.0,0.23,0.54,0.36,0.08,True
21492,k__Archaea (UID2), 207, 149, 107,132,15, 2,0, 0, 0,5.31,0.14, 0.00,356,106,35,kingdom,1.0,0.3,0.0,0.11,0.25,0.35,0.11,True
21635, k__Bacteria (UID203), 5449,104,58, 76,28, 0,0, 0, 0, 41.72,0.00, 0.00,621,597,13,phylum,0.92,0.88,0.09,0.04,0.09,0.49,0.43,True
22015,k__Archaea (UID2), 207, 149, 107,138,11, 0,0, 0, 0,2.68,0.00, 0.00,262,75,7,kingdom,1.0,0.29,0.0,0.12,0.27,0.35,0.1,True
22562,k__Archaea (UID2), 207, 149, 107,143,6,0,0, 0, 0,1.69,0.00, 0.00,282,69,11,kingdom,1.0,0.24,0.0,0.12,0.26,0.38,0.09,True
23016, root (UID1),5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,176,11,7,kingdom,1.0,0.06,0.0,0.0,0.0,0.35,0.02,True
23305, root (UID1),5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,266,49,7,kingdom,1.0,0.18,0.0,0.14,0.32,0.37,0.07,True
23919,k__Archaea (UID2), 207, 149, 107,142,7,0,0, 0, 0,0.50,0.00, 0.00,300,78,24,kingdom,0.99,0.26,0.0,0.0,0.0,0.41,0.1,True
25276,k__Archaea (UID2), 207, 149, 107,137,12, 0,0, 0, 0,3.15,0.00, 0.00,265,65,6,kingdom,1.0,0.25,0.0,0.11,0.24,0.37,0.09,True
25856,k__Archaea (UID2), 207, 149, 107,136,6,7,0, 0, 0,4.31,0.50, 0.00,207,63,12,kingdom,1.0,0.3,0.0,0.22,0.53,0.35,0.11,True
27087,k__Archaea (UID2), 207, 149, 107,138,11, 0,0, 0, 0,2.44,0.00, 0.00,233,67,12,kingdom,1.0,0.29,0.0,0.21,0.49,0.34,0.1,True
27504,k__Archaea (UID2), 207, 149, 107,134,15, 0,0, 0, 0,3.91,0.00, 0.00,348,102,10,kingdom,1.0,0.29,0.0,0.1,0.21,0.36,0.11,True
28974, k__Bacteria (UID203), 5449,104,58, 74,30, 0,0, 0, 0, 41.38,0.00, 0.00,448,403,11,phylum,0.83,0.75,0.01,0.48,2.09,0.46,0.34,True
30, k__Bacteria (UID1453), 901, 171, 117, 58, 112, 1,0, 0, 0, 58.55,0.85, 0.00,1287,980,150,phylum,0.82,0.62,0.13,0.53,2.24,0.47,0.3,True
31006, root (UID1),5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,286,91,9,kingdom,1.0,0.32,0.0,0.08,0.17,0.41,0.13,True
3219, k__Archaea (UID2), 207, 149, 107,135,14, 0,0, 0, 0,2.66,0.00, 0.00,228,74,11,kingdom,1.0,0.32,0.0,0.15,0.34,0.35,0.11,True
4022, k__Archaea (UID2), 207, 149, 107,132,10, 7,0, 0, 0,4.84,0.50, 0.00,428,121,14,kingdom,1.0,0.28,0.0,0.09,0.2,0.35,0.1,True
4736, k__Archaea (UID2), 207, 149, 107,137,12, 0,0, 0, 0,0.86,0.00, 0.00,339,100,22,kingdom,1.0,0.29,0.0,0.09,0.2,0.36,0.11,True
5945, k__Bacteria (UID1453), 901, 171, 117, 19, 151, 1,0, 0, 0, 85.53,0.85, 0.00,1150,956,46,phylum,0.77,0.64,0.03,0.65,3.51,0.46,0.29,True
7058,root (UID1),5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,182,9,1,kingdom,,,,,,,,
7949, k__Archaea (UID2), 207, 149, 107,132,10, 7,0, 0, 0,3.98,0.50, 0.00,409,121,12,kingdom,1.0,0.3,0.0,0.14,0.32,0.36,0.11,True
8082, k__Archaea (UID2), 207, 149, 107,134,15, 0,0, 0, 0,3.04,0.00, 0.00,375,113,10,kingdom,1.0,0.3,0.0,0.11,0.23,0.35,0.11,True
8353, k__Archaea (UID2), 207, 149, 107,137,12, 0,0, 0, 0,0.86,0.00, 0.00,328,85,13,kingdom,1.0,0.26,0.0,0.19,0.44,0.37,0.1,True
8436, k__Archaea (UID2), 207, 149, 107,133,9,7,0, 0, 0,3.51,0.50, 0.00,396,96,4,kingdom,1.0,0.24,0.0,0.17,0.38,0.36,0.09,True
8740, k__Archaea (UID2), 207, 149, 107,134,14, 1,0, 0, 0,2.97,0.07, 0.00,375,116,14,kingdom,1.0,0.31,0.0,0.1,0.23,0.36,0.11,True
8766, k__Archaea (UID2), 207, 149, 107,131,11, 7,0, 0, 0,4.91,0.50, 0.00,347,97,10,kingdom,1.0,0.28,0.0,0.12,0.28,0.38,0.11,True
8895,k__Bacteria (UID203), 5449,104,58, 87,17, 0,0, 0, 0, 25.86,0.00, 0.00,246,219,2,genus,0.46,0.41,0.01,0.29,0.88,0.49,0.2,True
9123, k__Archaea (UID2), 207, 149, 107,130,13, 5,1, 0, 0,4.91,0.50, 0.00,341,78,14,kingdom,1.0,0.23,0.0,0.21,0.48,0.37,0.08,True
