sample_id	Bin ID	Most abundant genome	Purity (bp)	Completeness (bp)	Bin size (bp)	True positives (bp)	True size of most abundant genome (bp)	Purity (seq)	Completeness (seq)	Bin size (seq)	True positives (seq)	True size of most abundant genome (seq)
gsa	17	1285_BH	0.9887900406729396	1.0	4618304	4566533	4566533	0.35294117647058826	1.0	17	6	6
gsa	7	1035900	1.0	0.9994278145855489	7274944	7274944	7279109	1.0	0.9787234042553191	92	92	94
gsa	13	1036608	0.999446734911154	0.9939375354138036	3152196	3150452	3169668	0.9850746268656716	0.8571428571428571	67	66	77
gsa	34	1030755	0.9981329635989116	0.9892993122116294	4574094	4565554	4614937	0.9642857142857143	0.9310344827586207	84	81	87
gsa	25	1139_AG	0.8787924231835467	0.9879612185693697	8181906	7190197	7277813	0.13609467455621302	0.34328358208955223	169	23	67
gsa	18	1036554	0.9822304549455458	0.9850782788994238	2664165	2616824	2656463	0.6363636363636364	0.84	33	21	25
gsa	4	1220_AD	1.0	0.9847732871743674	3427725	3427725	3480725	1.0	0.5609756097560976	23	23	41
gsa	0	1030878	0.9954598558025276	0.9813203626385356	3241527	3226810	3288233	0.6666666666666666	0.6363636363636364	21	14	22
gsa	37	1030752	1.0	0.9791609121907596	6146900	6146900	6277722	1.0	0.6904761904761905	58	58	84
gsa	1	1036728	1.0	0.9680673087290573	1948310	1948310	2012577	1.0	0.8352941176470589	284	284	340
gsa	11	1049089	1.0	0.9672696731960455	3022030	3022030	3124289	1.0	0.5925925925925926	16	16	27
gsa	29	1036755	1.0	0.9627433731823206	6222919	6222919	6463736	1.0	0.7064220183486238	77	77	109
gsa	3	1049005	0.9842679480744472	0.950446378905861	3966679	3904275	4107833	0.9444444444444444	0.7391304347826086	18	17	23
gsa	26	1048783	1.0	0.9458328227231635	2292293	2292293	2423571	1.0	0.5555555555555556	40	40	72
gsa	14	1036707	0.9920098330709782	0.932717276518132	3765253	3735168	4004609	0.9854368932038835	0.8013157894736842	618	609	760
gsa	12	1036641	0.9720512881528016	0.931684713297107	2521440	2450969	2630685	0.9391891891891891	0.9328859060402684	148	139	149
gsa	2	1036743	0.9905957392726169	0.8851216045898324	4555701	4512858	5098574	0.9945609945609946	0.6743940990516333	1287	1280	1898
gsa	21	1365_A	0.8415174001711023	0.7762426750143521	6472149	5446426	7016396	0.7915762049500651	0.6332059742966307	2303	1823	2879
gsa	27	1048993	0.8538997697747591	0.7571893715118891	3222062	2751318	3633593	0.921598770176787	0.48191318327974275	1301	1199	2488
gsa	22	1030836	0.7830036514020147	0.5996509439682991	3750888	2936959	4897781	0.7307692307692307	0.2753623188405797	26	19	69
gsa	35	1036539	0.7925027217728043	0.5904730041497521	3483024	2760306	4674737	0.7058823529411765	0.21428571428571427	17	12	56
gsa	31	1030836	0.49566244204556326	0.23268435236283533	2299220	1139637	4897781	0.36666666666666664	0.4782608695652174	90	33	69
gsa	36	1036743		0.037280031632374075	910901	190075	5098574		0.02423603793466807	195	46	1898
