sample_id	Bin ID	Most abundant genome	Purity (bp)	Completeness (bp)	Bin size (bp)	True positives (bp)	True size of most abundant genome (bp)	Purity (seq)	Completeness (seq)	Bin size (seq)	True positives (seq)	True size of most abundant genome (seq)
gsa	bin.S19C284.fa	OTU_97.39115.0	1.0	1.0	2143839	2143839	2143839	1.0	1.0	1	1	1
gsa	bin.S19C208.fa	OTU_97.20271.0	1.0	1.0	1971204	1971204	1971204	1.0	1.0	2	2	2
gsa	bin.S19C6553.fa	OTU_97.17727.0	1.0	1.0	2013561	2013561	2013561	1.0	1.0	2	2	2
gsa	bin.S19C802.fa	OTU_97.44769.0	0.33349578799666435	1.0	5006525	1669655	1669655	0.056179775280898875	1.0	89	5	5
gsa	bin.S19C938.fa	OTU_97.42987.0	0.997982124109842	1.0	2529888	2524783	2524783	0.3333333333333333	1.0	3	1	1
gsa	bin.S19C12181.fa	OTU_97.20.0	1.0	1.0	2300989	2300989	2300989	1.0	1.0	1	1	1
gsa	bin.S19C491.fa	OTU_97.42422.0	0.3820856483438733	1.0	5594107	2137428	2137428	0.002577319587628866	1.0	388	1	1
gsa	bin.S19C414.fa	OTU_97.38845.0	0.9816091652970668	1.0	2748978	2698422	2698422	0.5111111111111111	1.0	45	23	23
gsa	bin.S19C816.fa	OTU_97.44565.0	0.6886238954915672	1.0	2482326	1709389	1709389	0.011627906976744186	1.0	86	1	1
gsa	bin.S19C933.fa	OTU_97.45053.0	0.5022248081985008	1.0	3812014	1914488	1914488	0.25	1.0	4	1	1
gsa	bin.S19C783.fa	OTU_97.38106.0	0.4752326738292711	1.0	4572173	2172846	2172846	0.013333333333333334	1.0	150	2	2
gsa	bin.S19C949.fa	OTU_97.27797.0	0.9969461118182743	1.0	2271203	2264267	2264267	0.3333333333333333	1.0	3	1	1
gsa	bin.S19C13205.fa	OTU_97.23667.1	1.0	1.0	2167908	2167908	2167908	1.0	1.0	1	1	1
gsa	bin.S19C1338.fa	OTU_97.44228.0	0.9952843435525393	1.0	2221960	2211482	2211482	0.5	1.0	2	1	1
gsa	bin.S19C984.fa	OTU_97.9740.1	1.0	1.0	1628103	1628103	1628103	1.0	1.0	1	1	1
