sample_id	Bin ID	Most abundant genome	Purity (bp)	Completeness (bp)	Bin size (bp)	True positives (bp)	True size of most abundant genome (bp)	Purity (seq)	Completeness (seq)	Bin size (seq)	True positives (seq)	True size of most abundant genome (seq)
gsa	232	1030746	1.0	1.0	3547923	3547923	3547923	1.0	1.0	2	2	2
gsa	541	1030743	1.0	1.0	3607646	3607646	3607646	1.0	1.0	3	3	3
gsa	553	1048999	1.0	1.0	7933412	7933412	7933412	1.0	1.0	11	11	11
gsa	86	1035912		1.0	957103	953746	953746		1.0	26	25	25
gsa	131	1035915		1.0	1274645	1274645	1274645		1.0	39	39	39
gsa	509	1220_K	1.0	0.9998007728567985	3874202	3874202	3874974	1.0	0.6666666666666666	2	2	3
gsa	174	1287_H	1.0	0.9997138082450929	4041587	4041587	4042744	1.0	0.6666666666666666	6	6	9
gsa	154	1285_AH	1.0	0.9996280837390408	3125885	3125885	3127048	1.0	0.8181818181818182	9	9	11
gsa	548	1049029	1.0	0.9996181256724079	4025965	4025965	4027503	1.0	0.9230769230769231	12	12	13
gsa	329	1285_AB	1.0	0.9995961979370864	4426124	4426124	4427912	1.0	0.7692307692307693	10	10	13
gsa	69	1365_D	1.0	0.9995697672584279	2787988	2787988	2789188	1.0	0.85	17	17	20
gsa	414	1048888	1.0	0.9995310962494994	8633117	8633117	8637167	1.0	0.9512195121951219	39	39	41
gsa	163	1048927	1.0	0.9995179914702538	4929071	4929071	4931448	1.0	0.8	4	4	5
gsa	426	1048882	1.0	0.9994589239066086	7634349	7634349	7638482	1.0	0.8181818181818182	9	9	11
gsa	314	1365_H	1.0	0.9993080825302809	3422894	3422894	3425264	1.0	0.7857142857142857	11	11	14
gsa	31	1036623	1.0	0.999306560765236	2142897	2142897	2144384	1.0	0.9629629629629629	26	26	27
gsa	138	1220_BW	1.0	0.9993031147571084	3592061	3592061	3594566	1.0	0.625	5	5	8
gsa	546	1036593	1.0	0.999253170881903	4293624	4293624	4296833	1.0	0.9655172413793104	28	28	29
gsa	308	1049068	1.0	0.9991526261488487	3588052	3588052	3591095	1.0	0.8947368421052632	17	17	19
gsa	469	1048864	1.0	0.9990896870370669	8101917	8101917	8109299	1.0	0.9230769230769231	36	36	39
gsa	183	1048912	1.0	0.9990842712637128	5610058	5610058	5615200	1.0	0.8333333333333334	10	10	12
gsa	398	1035984	1.0	0.9990737629969936	2777491	2777491	2780066	1.0	0.9651162790697675	83	83	86
gsa	478	1285_L	0.9215140721339808	0.9989927153477545	5998948	5528115	5533689	0.7714285714285715	0.7105263157894737	35	27	38
gsa	390	1048855	1.0	0.9989723633490191	4733187	4733187	4738056	1.0	0.9310344827586207	27	27	29
gsa	281	1285_H	1.0	0.9987561880744987	3626258	3626258	3630774	1.0	0.7	7	7	10
gsa	213	1048924	1.0	0.9987457087429114	5041141	5041141	5047472	1.0	0.85	17	17	20
gsa	46	1220_BK	1.0	0.9987260985347846	3710625	3710625	3715358	1.0	0.6428571428571429	9	9	14
gsa	270	1036599	1.0	0.9987208821885275	4314639	4314639	4320165	1.0	0.7727272727272727	17	17	22
gsa	198	1049062	0.9731924802635316	0.9986937207867238	3415758	3324190	3328538	0.94	0.9591836734693877	50	47	49
gsa	149	1021_AG	1.0	0.998607751237965	3919122	3919122	3924586	1.0	0.75	3	3	4
gsa	399	1053046	1.0	0.9985868875505964	5372719	5372719	5380322	1.0	0.8846153846153846	23	23	26
gsa	475	1036761	0.41129383335312764	0.9985797061342555	9615566	3954823	3960448	0.05025125628140704	0.9523809523809523	796	40	42
gsa	443	1285_BA	1.0	0.9985701524502957	4386495	4386495	4392776	1.0	0.6666666666666666	6	6	9
gsa	72	1286_AE	0.9997414602275405	0.9985244283431874	4711074	4709856	4716816	0.972972972972973	0.8181818181818182	37	36	44
gsa	564	1286_M	1.0	0.9984594063599735	3884714	3884714	3890708	1.0	0.5833333333333334	7	7	12
gsa	508	1036578	1.0	0.9984138435640424	2731834	2731834	2736174	1.0	0.918918918918919	34	34	37
gsa	348	1030794	1.0	0.9983271819344144	9401887	9401887	9417641	1.0	0.7567567567567568	28	28	37
gsa	45	1285_A	0.9997975423629236	0.9981665141939932	6544579	6543254	6555273	0.98	0.7538461538461538	50	49	65
gsa	354	1035924		0.9981561324649115	870472	870472	872080		0.98	49	49	50
gsa	92	1286_AY	1.0	0.9981483951338973	3517445	3517445	3523970	1.0	0.6363636363636364	14	14	22
gsa	126	1286_BX	1.0	0.9981233485499961	4575626	4575626	4584229	1.0	0.71875	23	23	32
gsa	13	1285_T	1.0	0.9980817792862687	3727547	3727547	3734711	1.0	0.6428571428571429	9	9	14
gsa	515	1139_CM	1.0	0.9980161376025013	3405262	3405262	3412031	1.0	0.5	3	3	6
gsa	502	1036770	1.0	0.9979088766951165	2306365	2306365	2311198	1.0	0.9772727272727273	86	86	88
gsa	239	1036563	1.0	0.9978426978652658	3700798	3700798	3708799	1.0	0.7333333333333333	11	11	15
gsa	552	1035909	1.0	0.9978150511260416	2831395	2831395	2837595	1.0	0.9259259259259259	50	50	54
gsa	222	1036719	1.0	0.9977881308647931	6602392	6602392	6617028	1.0	0.972972972972973	72	72	74
gsa	286	1220_Y	1.0	0.9977811009944407	3596942	3596942	3604941	1.0	0.7142857142857143	15	15	21
gsa	585	1049059	1.0	0.9977575743369214	4299065	4299065	4308727	1.0	0.8604651162790697	37	37	43
gsa	368	1139_BV	1.0	0.997750078382171	3812425	3812425	3821022	1.0	0.9032258064516129	28	28	31
gsa	15	1220_BT	1.0	0.9977247128783857	4057925	4057925	4067179	1.0	0.5833333333333334	7	7	12
gsa	241	1036764	1.0	0.9976533245933877	2435172	2435172	2440900	1.0	0.9423076923076923	49	49	52
gsa	108	1035987	1.0	0.9976183109222665	2024818	2024818	2029652	1.0	0.9230769230769231	36	36	39
gsa	516	1036638		0.9975944546492942	1631454	1631454	1635388		0.8181818181818182	9	9	11
gsa	305	1286_V	1.0	0.9975549715057224	6049723	6049723	6064551	1.0	0.5	11	11	22
gsa	374	1030872	1.0	0.9975029083946252	4736467	4736467	4748324	1.0	0.8518518518518519	23	23	27
gsa	588	1048582	1.0	0.9973120261945824	5531277	5531277	5546185	1.0	0.8571428571428571	18	18	21
gsa	530	1036590	1.0	0.9973000319777016	4179106	4179106	4190420	1.0	0.6666666666666666	8	8	12
gsa	499	1286_AW	1.0	0.9971319038844251	3599011	3599011	3609363	1.0	0.6111111111111112	11	11	18
gsa	206	1286_AU	1.0	0.9971116602625956	4519961	4519961	4533054	1.0	0.5	11	11	22
gsa	224	1220_BE	1.0	0.9970621592247868	4805367	4805367	4819526	1.0	0.3333333333333333	4	4	12
gsa	519	1049023	1.0	0.997029980774776	5902245	5902245	5919827	1.0	0.9514563106796117	98	98	103
gsa	557	1048948	1.0	0.9969899215661927	3854044	3854044	3865680	1.0	0.9047619047619048	57	57	63
gsa	191	1036677	1.0	0.9969632907340946	3186517	3186517	3196223	1.0	0.8974358974358975	35	35	39
gsa	448	1286_CL	1.0	0.9966561995115025	2931429	2931429	2941264	1.0	0.8	32	32	40
gsa	105	1048777	1.0	0.9966092034802493	6969923	6969923	6993637	1.0	0.8235294117647058	14	14	17
gsa	468	1285_BY	1.0	0.9965819480697898	4352472	4352472	4367400	1.0	0.6666666666666666	18	18	27
gsa	47	1285_AN	1.0	0.9965393547259059	4286048	4286048	4300932	1.0	0.5185185185185185	14	14	27
gsa	513	1139_AO	0.9997493004417506	0.9965392762813895	5353021	5351679	5370264	0.9666666666666667	0.58	30	29	50
gsa	16	1139_CC	1.0	0.9963817888443113	3340080	3340080	3352209	1.0	0.7894736842105263	15	15	19
gsa	365	1139_AR	1.0	0.9963358518064305	4588561	4588561	4605436	1.0	0.7288135593220338	43	43	59
gsa	359	1139_F	1.0	0.9963010544805333	4147410	4147410	4162808	1.0	0.6086956521739131	14	14	23
gsa	243	1287_AV	1.0	0.9962925456137038	3830970	3830970	3845226	1.0	0.6956521739130435	16	16	23
gsa	201	1036797	1.0	0.996214575923508	4368905	4368905	4385506	1.0	0.8333333333333334	15	15	18
gsa	481	1030722	1.0	0.9957209199330144	3165584	3165584	3179188	1.0	0.9056603773584906	48	48	53
gsa	155	1048576	1.0	0.9956521171626991	2898644	2898644	2911302	1.0	0.9473684210526315	72	72	76
gsa	79	1036710	1.0	0.9955953850639477	4958069	4958069	4980004	1.0	0.9206349206349206	58	58	63
gsa	96	1139_J	1.0	0.995574812656018	4474385	4474385	4494273	1.0	0.625	20	20	32
gsa	566	1030929	1.0	0.9952597436376304	5835392	5835392	5863185	1.0	0.9	81	81	90
gsa	229	1036542	1.0	0.9951816092164758	5210958	5210958	5236188	1.0	0.8888888888888888	16	16	18
gsa	91	1030725	1.0	0.9950551492047764	3358337	3358337	3375026	1.0	0.8888888888888888	16	16	18
gsa	156	1030857	1.0	0.9949208508640532	5391298	5391298	5418821	1.0	0.8596491228070176	49	49	57
gsa	278	1285_M	1.0	0.9948342921928472	5173585	5173585	5200449	1.0	0.65625	42	42	64
gsa	321	1287_C	0.9993862394297465	0.994738906356593	4118870	4116342	4138113	0.9655172413793104	0.5490196078431373	29	28	51
gsa	539	1030791	1.0	0.9947184703340415	4245163	4245163	4267703	1.0	0.7058823529411765	12	12	17
gsa	433	1139_AQ	1.0	0.9946679738164215	4378980	4378980	4402454	1.0	0.5555555555555556	10	10	18
gsa	346	1048876	1.0	0.9946005384345118	8948245	8948245	8996823	1.0	0.90625	29	29	32
gsa	464	1030758	1.0	0.9942965875203064	2961754	2961754	2978743	1.0	0.75	6	6	8
gsa	37	1021_T	1.0	0.9942803125831392	3445752	3445752	3465574	1.0	0.5	7	7	14
gsa	497	1220_AB	1.0	0.9942006280173549	3976376	3976376	3999571	1.0	0.5185185185185185	14	14	27
gsa	227	1285_E	1.0	0.9940396758430323	4132712	4132712	4157492	1.0	0.3888888888888889	7	7	18
gsa	178	1049065	1.0	0.993966781082313	3746557	3746557	3769298	1.0	0.6875	22	22	32
gsa	395	1286_CF	1.0	0.9936276116558421	4019643	4019643	4045422	1.0	0.5833333333333334	14	14	24
gsa	165	1048774	1.0	0.9935710786621039	3936778	3936778	3962251	1.0	0.8076923076923077	21	21	26
gsa	122	1048960	1.0	0.9935709575652494	3882922	3882922	3908047	1.0	0.7959183673469388	39	39	49
gsa	144	1285_BN	1.0	0.9932864816785711	4460197	4460197	4490343	1.0	0.7391304347826086	34	34	46
gsa	186	1036668	1.0	0.9932634924398825	3451537	3451537	3474946	1.0	0.8235294117647058	28	28	34
gsa	556	1139_CH	1.0	0.9930340097053372	3824455	3824455	3851283	1.0	0.5	17	17	34
gsa	73	1139_AS	0.9965924881054335	0.9929391388490953	6272612	6251238	6295691	0.828125	0.7162162162162162	64	53	74
gsa	265	1049211	1.0	0.992767433546884	3521358	3521358	3547012	1.0	0.7222222222222222	13	13	18
gsa	380	1021_O	1.0	0.9926237429594046	6458558	6458558	6506552	1.0	0.5833333333333334	21	21	36
gsa	313	1285_G	0.6689379512592462	0.99234737649086	7149992	4782901	4819785	0.1108433734939759	0.7540983606557377	415	46	61
gsa	311	1030893	1.0	0.9923153702849135	2902969	2902969	2925450	1.0	0.7777777777777778	7	7	9
gsa	25	1287_D	1.0	0.992254674405821	4341268	4341268	4375155	1.0	0.5102040816326531	25	25	49
gsa	500	1030731	1.0	0.992203876417681	3039308	3039308	3063189	1.0	0.7619047619047619	16	16	21
gsa	543	1030947	1.0	0.9921940760273266	9282685	9282685	9355715	1.0	0.8924731182795699	83	83	93
gsa	507	1036008	1.0	0.9921224154125292	3480420	3480420	3508055	1.0	0.9230769230769231	48	48	52
gsa	14	1049080	1.0	0.9917715392854016	6060701	6060701	6110985	1.0	0.6551724137931034	19	19	29
gsa	444	1021_BF	1.0	0.9916586184997602	6021129	6021129	6071776	1.0	0.45098039215686275	23	23	51
gsa	579	1285_BQ	1.0	0.9915637354241612	7409344	7409344	7472383	1.0	0.6388888888888888	46	46	72
gsa	335	1286_W	1.0	0.9914875915750541	4833736	4833736	4875236	1.0	0.40540540540540543	15	15	37
gsa	226	1048930	1.0	0.9913928324952052	4369899	4369899	4407838	1.0	0.7619047619047619	16	16	21
gsa	358	1220_AQ	1.0	0.9912081236272307	4349900	4349900	4388483	1.0	0.5121951219512195	21	21	41
gsa	172	1048894	1.0	0.9911693274776732	5230798	5230798	5277401	1.0	0.7555555555555555	34	34	45
gsa	26	1049026	1.0	0.990949008422	3299006	3299006	3329138	1.0	0.6666666666666666	22	22	33
gsa	382	1139_BI	1.0	0.9908152596657184	4760147	4760147	4804273	1.0	0.5	7	7	14
gsa	463	1036632	1.0	0.990592115689618	4156579	4156579	4196055	1.0	0.825	33	33	40
gsa	538	1048990	1.0	0.9905208812691674	3243735	3243735	3274777	1.0	0.5454545454545454	12	12	22
gsa	333	1220_I	1.0	0.9903828869048061	6666392	6666392	6731126	1.0	0.6421052631578947	61	61	95
gsa	302	1285_BT	1.0	0.9903561755172222	5166500	5166500	5216810	1.0	0.5	19	19	38
gsa	400	1030785	1.0	0.9903082134602014	2852972	2852972	2880893	1.0	0.717948717948718	28	28	39
gsa	193	1030764	1.0	0.990203102937394	4669781	4669781	4715983	1.0	0.78125	25	25	32
gsa	120	1036725	1.0	0.9901706046954599	2100137	2100137	2120985	1.0	0.9454545454545454	52	52	55
gsa	512	1286_CK	1.0	0.9901207294733201	5062817	5062817	5113333	1.0	0.4528301886792453	24	24	53
gsa	328	1036656	1.0	0.9899528949392631	3375776	3375776	3410037	1.0	0.92	92	92	100
gsa	324	1139_CL	1.0	0.9899011253724506	4939863	4939863	4990259	1.0	0.3541666666666667	17	17	48
gsa	231	1021_U	1.0	0.9897591250188713	5756156	5756156	5815714	1.0	0.43333333333333335	26	26	60
gsa	442	1285_BW	1.0	0.9897108048621951	5615437	5615437	5673816	1.0	0.5666666666666667	34	34	60
gsa	547	1036611	1.0	0.9894876286046801	2619527	2619527	2647357	1.0	0.936	117	117	125
gsa	129	1035990	1.0	0.9894005944580198	5763395	5763395	5825138	1.0	0.725	29	29	40
