sample_id	Bin ID	Most abundant genome	Purity (bp)	Completeness (bp)	Bin size (bp)	True positives (bp)	True size of most abundant genome (bp)	Purity (seq)	Completeness (seq)	Bin size (seq)	True positives (seq)	True size of most abundant genome (seq)
gsa	S3N2Bin_200_c/output_recluster_bins/bin.62.fa	1030869	0.8775147275763034	1.0	1748251	1534116	1534116	0.2608695652173913	1.0	23	6	6
gsa	S3N2Bin_200_c/output_recluster_bins/bin.37.fa	1036785	0.877775275386408	1.0	5674572	4980999	4980999	0.21428571428571427	1.0	126	27	27
gsa	S3N2Bin_200_c/output_recluster_bins/recluster_6.bin.3.fa	1052977	0.9596046459801907	0.9996850846772313	3751372	3599834	3600968	0.53125	0.9444444444444444	32	17	18
gsa	S3N2Bin_200_c/output_recluster_bins/recluster_60.bin.0.fa	1285_BF	0.9736062984321479	0.9995929488956459	4277763	4164857	4166553	0.7272727272727273	0.8888888888888888	11	8	9
gsa	S3N2Bin_200_c/output_recluster_bins/recluster_19.bin.0.fa	1048885	0.9883497080172474	0.999122982137779	12406041	12261507	12272270	0.671875	0.9148936170212766	64	43	47
gsa	S3N2Bin_200_c/output_recluster_bins/bin.16.fa	1287_BN	0.7291339371005752	0.9989920377080145	6512333	4748363	4753154	0.026446280991735537	0.5517241379310345	605	16	29
gsa	S3N2Bin_200_c/output_recluster_bins/recluster_0.bin.2.fa	1035939	0.865383188563401	0.9986937614295875	1846493	1597924	1600014	0.07142857142857142	0.875	98	7	8
gsa	S3N2Bin_200_c/output_recluster_bins/recluster_5.bin.0.fa	1286_AF	0.9819601657971461	0.9983504260771608	4859191	4771532	4779416	0.4358974358974359	0.5862068965517241	39	17	29
gsa	S3N2Bin_200_c/output_recluster_bins/recluster_36.bin.0.fa	1030881	0.9917229137678162	0.9983382043399912	3323875	3296363	3301850	0.4878048780487805	0.9523809523809523	41	20	21
gsa	S3N2Bin_200_c/output_recluster_bins/recluster_23.bin.0.fa	1285_CG	0.997810997654889	0.9982100595084227	3734578	3726403	3733085	0.7333333333333333	0.7857142857142857	15	11	14
gsa	S3N2Bin_200_c/output_recluster_bins/recluster_56.bin.2.fa	1286_BD	0.9969811343162653	0.9979961614008113	3031271	3022120	3028188	0.8333333333333334	0.625	12	10	16
gsa	S3N2Bin_200_c/output_recluster_bins/bin.58.fa	1220_E	0.9902096232797762	0.997988943238764	7339452	7267596	7282241	0.5294117647058824	0.75	51	27	36
