sample_id	Bin ID	Most abundant genome	Purity (bp)	Completeness (bp)	Bin size (bp)	True positives (bp)	True size of most abundant genome (bp)	Purity (seq)	Completeness (seq)	Bin size (seq)	True positives (seq)	True size of most abundant genome (seq)
gsa	bin.14.fa	evo_1035930.029	0.21907975921592704	0.8935156894528902	9837860	2155276	2412130	0.0925553319919517	0.7796610169491526	497	46	59
gsa	bin.3.fa	1049056	0.21244552554156784	0.602667672063009	9254796	1966140	3262395	0.01225114854517611	0.23529411764705882	653	8	34
gsa	bin.9.fa	evo_1049056.011	0.21511284084513482	0.5568378167924913	8683159	1867859	3354404	0.020718232044198894	0.5769230769230769	724	15	26
gsa	bin.1.fa	evo_1049056.039	0.9486000701217112	0.09821095871129763	279514	265147	2699770	0.9874371859296482	0.09725315515961395	398	393	4041
gsa	bin.30.fa	evo_1049056.039	0.9437003448472955	0.09173374028157955	262435	247660	2699770	0.9555084745762712	0.11160603810937887	472	451	4041
gsa	bin.8.fa	evo_1049056.039	0.8129027820017088	0.08316523259388763	276204	224527	2699770	0.8717434869739479	0.10764662212323682	499	435	4041
gsa	bin.10.fa	evo_1049056.039		0.06518036721646658	191331	175972	2699770		0.0935412026726058	389	378	4041
gsa	bin.5.fa	evo_1049056.039	0.40326529270977673	0.05454612800349659	365174	147262	2699770	0.7462235649546828	0.06112348428606781	331	247	4041
gsa	bin.35.fa	evo_1049056.039		0.053086744426377064	150281	143322	2699770		0.06285572878000495	268	254	4041
gsa	bin.28.fa	evo_1049056.039		0.03814361964167318	118884	102979	2699770		0.05023509032417718	220	203	4041
gsa	bin.37.fa	1053058		0.0004119963787483866	3636	2138	5189366		0.010416666666666666	2	1	96
