sample_id	Bin ID	Most abundant genome	Purity (bp)	Completeness (bp)	Bin size (bp)	True positives (bp)	True size of most abundant genome (bp)	Purity (seq)	Completeness (seq)	Bin size (seq)	True positives (seq)	True size of most abundant genome (seq)
gsa	metabat2_medium_500/bin.122.fa	1285_BF	1.0	0.9995929488956459	4164857	4164857	4166553	1.0	0.8888888888888888	8	8	9
gsa	metabat2_medium_500/bin.126.fa	1048885	1.0	0.9988244228655334	12257843	12257843	12272270	1.0	0.8723404255319149	41	41	47
gsa	metabat2_medium_500/bin.45.fa	1035939	1.0	0.9986937614295875	1597924	1597924	1600014	1.0	0.875	7	7	8
gsa	metabat2_medium_500/bin.100.fa	1287_BN	1.0	0.99862028455211	4746596	4746596	4753154	1.0	0.5172413793103449	15	15	29
gsa	metabat2_medium_500/bin.87.fa	1286_AF	1.0	0.9983504260771608	4771532	4771532	4779416	1.0	0.5862068965517241	17	17	29
gsa	metabat2_medium_500/bin.30.fa	1053049	0.9906575468570918	0.9976295008647685	6645899	6583810	6599454	0.9833333333333333	0.8805970149253731	60	59	67
gsa	metabat2_medium_500/bin.16.fa	1220_A	1.0	0.9973911316577343	3857105	3857105	3867194	1.0	0.5652173913043478	13	13	23
gsa	metabat2_medium_500/bin.76.fa	1220_E	1.0	0.9968874965824394	7259575	7259575	7282241	1.0	0.6666666666666666	24	24	36
gsa	metabat2_medium_500/bin.141.fa	1030881	1.0	0.995340490936899	3286465	3286465	3301850	1.0	0.9047619047619048	19	19	21
gsa	metabat2_medium_500/bin.130.fa	1139_CF	1.0	0.994547740962168	6035954	6035954	6069044	1.0	0.5285714285714286	37	37	70
gsa	metabat2_medium_500/bin.111.fa	1035906	1.0	0.9940385061834518	2534830	2534830	2550032	1.0	0.8	36	36	45
gsa	metabat2_medium_500/bin.133.fa	1139_BF	0.9980763051341712	0.9938004245076247	6298816	6286699	6325917	0.9615384615384616	0.5494505494505495	52	50	91
gsa	metabat2_medium_500/bin.44.fa	1021_AP	1.0	0.9937939184954199	6635561	6635561	6676999	1.0	0.6056338028169014	43	43	71
gsa	metabat2_medium_500/bin.58.fa	1139_CJ	1.0	0.9934462691935593	4629098	4629098	4659636	1.0	0.36666666666666664	11	11	30
gsa	metabat2_medium_500/bin.55.fa	1036782	0.9851970773734183	0.9932634781507352	2961172	2917338	2937124	0.8636363636363636	0.8636363636363636	22	19	22
gsa	metabat2_medium_500/bin.42.fa	1035993	1.0	0.9925668943641817	2767477	2767477	2788202	1.0	0.8823529411764706	30	30	34
gsa	metabat2_medium_500/bin.89.fa	1049032	1.0	0.991203752982433	4460517	4460517	4500101	1.0	0.84	21	21	25
gsa	metabat2_medium_500/bin.63.fa	1035969	1.0	0.9901572593330719	3572225	3572225	3607735	1.0	0.8478260869565217	39	39	46
gsa	metabat2_medium_500/bin.131.fa	1030968	1.0	0.990090089116582	4581231	4581231	4627085	1.0	0.7894736842105263	45	45	57
gsa	metabat2_medium_500/bin.21.fa	1053031	1.0	0.9884989142322417	3756371	3756371	3800076	1.0	0.8125	26	26	32
