sample_id	Bin ID	Most abundant genome	Purity (bp)	Completeness (bp)	Bin size (bp)	True positives (bp)	True size of most abundant genome (bp)	Purity (seq)	Completeness (seq)	Bin size (seq)	True positives (seq)	True size of most abundant genome (seq)
gsa	bin.S7C340.fa	OTU_97.42502.0	1.0	1.0	1996169	1996169	1996169	1.0	1.0	1	1	1
gsa	bin.S7C131.fa	OTU_97.42948.0	0.5691155795074594	1.0	4186538	2382624	2382624	0.015037593984962405	1.0	399	6	6
gsa	bin.S7C187.fa	OTU_97.44958.0	0.48988048893832803	1.0	3612971	1769924	1769924	0.0051813471502590676	1.0	193	1	1
gsa	bin.S7C816.fa	OTU_97.44565.0	0.998236907328719	1.0	1712332	1709313	1709313	0.5	1.0	2	1	1
gsa	bin.S7C284.fa	OTU_97.39115.0	1.0	1.0	2143833	2143833	2143833	1.0	1.0	1	1	1
gsa	bin.S7C540.fa	OTU_97.30766.0	1.0	1.0	2767806	2767806	2767806	1.0	1.0	1	1	1
gsa	bin.S7C1338.fa	OTU_97.44228.0	0.9682508061532534	1.0	2283995	2211480	2211480	0.08333333333333333	1.0	12	1	1
gsa	bin.S7C13205.fa	OTU_97.23667.1	1.0	1.0	2167876	2167876	2167876	1.0	1.0	1	1	1
gsa	bin.S7C876.fa	OTU_97.42989.0	1.0	1.0	1829184	1829184	1829184	1.0	1.0	1	1	1
gsa	bin.S7C2030.fa	OTU_97.37402.0	0.9969260121333824	1.0	1956091	1950078	1950078	0.3333333333333333	1.0	3	1	1
gsa	bin.S7C12181.fa	OTU_97.20.0	1.0	1.0	2300991	2300991	2300991	1.0	1.0	1	1	1
gsa	bin.S7C933.fa	OTU_97.45053.0	0.4359255362242083	1.0	4391773	1914486	1914486	0.01020408163265306	1.0	98	1	1
gsa	bin.S7C491.fa	OTU_97.42422.0	0.24931673313580968	1.0	8573151	2137430	2137430	0.0009718172983479105	1.0	1029	1	1
gsa	bin.S7C1093.fa	OTU_97.34782.1	0.9961627626066247	1.0	1957919	1950406	1950406	0.5	1.0	2	1	1
gsa	bin.S7C938.fa	OTU_97.42987.0	0.7944325555915315	1.0	3178047	2524744	2524744	0.010416666666666666	1.0	96	1	1
gsa	bin.S7C1066.fa	OTU_97.42986.0	0.47776708836318815	1.0	5655647	2702082	2702082	0.014423076923076924	1.0	208	3	3
gsa	bin.S7C403.fa	OTU_97.1704.0	1.0	0.994455152736759	2481633	2481633	2495470	1.0	0.94	47	47	50
gsa	bin.S7C30.fa	OTU_97.38269.0	1.0	0.9897502797618308	2470291	2470291	2495873	1.0	0.8842592592592593	191	191	216
gsa	bin.S7C92.fa	OTU_97.31370.0	1.0	0.9759122331816725	2957665	2957665	3030667	1.0	0.8327526132404182	239	239	287
gsa	bin.S7C732.fa	OTU_97.44294.0	0.9375773947116411	0.9692129299849341	1980917	1857263	1916259	0.7692307692307693	0.78125	195	150	192
gsa	bin.S7C902.fa	OTU_97.45366.0	1.0	0.790000233018527	1593436	1593436	2017007	1.0	0.5963855421686747	99	99	166
gsa	bin.S7C1268.fa	OTU_97.2213.0	1.0	0.7716170712842764	1413648	1413648	1832059	1.0	0.49056603773584906	78	78	159
gsa	bin.S7C424.fa	OTU_97.42878.0	0.7831483162112984	0.7635960146193518	2232406	1748305	2289568	0.6654804270462633	0.42117117117117114	562	374	888
gsa	bin.S7C1099.fa	OTU_97.41189.0	1.0	0.7121804286126346	1617230	1617230	2270815	1.0	0.39327146171693733	339	339	862
gsa	bin.S7C580.fa	OTU_97.42543.1	0.8906541846687923	0.6634822656783912	1696096	1510635	2276828	0.8482142857142857	0.328719723183391	448	380	1156
gsa	bin.S7C854.fa	OTU_97.39998.0	1.0	0.6045456060093968	1269975	1269975	2100710	1.0	0.32967032967032966	60	60	182
gsa	bin.S7C1617.fa	OTU_97.41224.0	1.0	0.5673258212778339	1060682	1060682	1869617	1.0	0.2222222222222222	36	36	162
gsa	bin.S7C1011.fa	OTU_97.27203.0	1.0	0.5509145274886302	1168482	1168482	2120986	1.0	0.31016042780748665	58	58	187
gsa	bin.S7C1073.fa	OTU_97.11425.0	1.0	0.43574920466236744	900440	900440	2066418	1.0	0.25	41	41	164
gsa	bin.S7C898.fa	OTU_97.39679.0	0.9919329434697856	0.3634542948697437	641250	636077	1750088	0.9906542056074766	0.15295815295815296	107	106	693
gsa	bin.S7C1124.fa	OTU_97.42865.0	0.9194666474715673	0.28838427613258116	639052	587587	2037514	0.9116279069767442	0.09746394828443561	215	196	2011
