sample_id	Bin ID	Most abundant genome	Purity (bp)	Completeness (bp)	Bin size (bp)	True positives (bp)	True size of most abundant genome (bp)	Purity (seq)	Completeness (seq)	Bin size (seq)	True positives (seq)	True size of most abundant genome (seq)
gsa	S3N2Bin_500/output_recluster_bins/bin.141.fa	1285_BH	1.0	1.0	4566533	4566533	4566533	1.0	1.0	6	6	6
gsa	S3N2Bin_500/output_recluster_bins/bin.13.fa	1049005	1.0	1.0	4107833	4107833	4107833	1.0	1.0	23	23	23
gsa	S3N2Bin_500/output_recluster_bins/bin.8.fa	1035900	0.9995600408284309	0.9997127395674388	7280221	7277018	7279109	0.989247311827957	0.9787234042553191	93	92	94
gsa	S3N2Bin_500/output_recluster_bins/bin.19.fa	evo_1035930.029	1.0	0.9988669764896585	2409397	2409397	2412130	1.0	0.9661016949152542	57	57	59
gsa	S3N2Bin_500/output_recluster_bins/recluster_18.bin.1.fa	evo_1286_AP.008	0.9770657345261063	0.9988203079610891	3459278	3379942	3383934	0.875	0.7777777777777778	16	14	18
gsa	S3N2Bin_500/output_recluster_bins/bin.32.fa	evo_1035930.032	1.0	0.9988108056758864	2292102	2292102	2294831	1.0	0.9655172413793104	56	56	58
gsa	S3N2Bin_500/output_recluster_bins/bin.24.fa	1035930	0.873186873435142	0.9987721696644901	2513407	2194674	2197372	0.90625	0.9666666666666667	64	58	60
gsa	S3N2Bin_500/output_recluster_bins/bin.44.fa	evo_1286_AP.026	1.0	0.9987707641816815	3206991	3206991	3210938	1.0	0.7647058823529411	13	13	17
gsa	S3N2Bin_500/output_recluster_bins/bin.93.fa	evo_1286_AP.033	1.0	0.9987320856255373	3094073	3094073	3098001	1.0	0.7647058823529411	13	13	17
gsa	S3N2Bin_500/output_recluster_bins/bin.77.fa	1049089	1.0	0.9979531342971153	3117894	3117894	3124289	1.0	0.8148148148148148	22	22	27
gsa	S3N2Bin_500/output_recluster_bins/recluster_49.bin.0.fa	evo_1049056.015	1.0	0.9976129438882835	3357200	3357200	3365233	1.0	0.8076923076923077	21	21	26
gsa	S3N2Bin_500/output_recluster_bins/bin.37.fa	evo_1049056.011	1.0	0.9976055358865539	3346372	3346372	3354404	1.0	0.8076923076923077	21	21	26
