sample_id	Bin ID	Most abundant genome	Purity (bp)	Completeness (bp)	Bin size (bp)	True positives (bp)	True size of most abundant genome (bp)	Purity (seq)	Completeness (seq)	Bin size (seq)	True positives (seq)	True size of most abundant genome (seq)
gsa	bin.S6C998.fa	OTU_97.44484.0	1.0	1.0	1766431	1766431	1766431	1.0	1.0	1	1	1
gsa	bin.S6C732.fa	OTU_97.44294.0	1.0	1.0	1924487	1924487	1924487	1.0	1.0	1	1	1
gsa	bin.S6C491.fa	OTU_97.42422.0	0.31595835575291353	1.0	6764920	2137433	2137433	0.0078125	1.0	128	1	1
gsa	bin.S6C540.fa	OTU_97.30766.0	1.0	1.0	2767898	2767898	2767898	1.0	1.0	1	1	1
gsa	bin.S6C187.fa	OTU_97.44958.0	0.3465866099360998	1.0	5106712	1769918	1769918	0.01818181818181818	1.0	55	1	1
gsa	bin.S6C548.fa	OTU_97.20226.0	0.4969676088641645	1.0	4762908	2367011	2367011	0.008928571428571428	1.0	112	1	1
gsa	bin.S6C587.fa	OTU_97.26542.0	0.9982350968391046	1.0	4293720	4286142	4286142	0.5	1.0	6	3	3
gsa	bin.S6C726.fa	OTU_97.36692.0	1.0	1.0	2378843	2378843	2378843	1.0	1.0	1	1	1
gsa	bin.S6C13205.fa	OTU_97.23667.1	1.0	1.0	2167881	2167881	2167881	1.0	1.0	1	1	1
gsa	bin.S6C424.fa	OTU_97.42878.0	1.0	1.0	2349493	2349493	2349493	1.0	1.0	1	1	1
gsa	bin.S6C781.fa	OTU_97.39153.1	0.29724344044513273	1.0	7319704	2175734	2175734	0.006993006993006993	1.0	143	1	1
gsa	bin.S6C783.fa	OTU_97.38106.0	0.1948698338128063	1.0	11150438	2172884	2172884	0.004424778761061947	1.0	226	1	1
gsa	bin.S6C12181.fa	OTU_97.20.0	1.0	1.0	2300990	2300990	2300990	1.0	1.0	1	1	1
gsa	bin.S6C885.fa	OTU_97.30560.0	0.4994210323562638	1.0	4459662	2227249	2227249	0.16666666666666666	1.0	6	1	1
gsa	bin.S6C933.fa	OTU_97.45053.0	0.5031384689779871	1.0	3805040	1914462	1914462	0.5	1.0	2	1	1
gsa	bin.S6C938.fa	OTU_97.42987.0	1.0	1.0	2524659	2524659	2524659	1.0	1.0	1	1	1
gsa	bin.S6C1066.fa	OTU_97.42986.0	1.0	1.0	2702130	2702130	2702130	1.0	1.0	3	3	3
gsa	bin.S6C465.fa	OTU_97.39365.0	0.6405717147611085	0.9989993503979633	6654927	4262958	4267228	0.4798206278026906	0.963963963963964	223	107	111
gsa	bin.S6C131.fa	OTU_97.42948.0	1.0	0.9987045701404048	2376822	2376822	2379905	1.0	0.9620253164556962	76	76	79
gsa	bin.S6C606.fa	OTU_97.1270.0	1.0	0.9986261310920413	2273654	2273654	2276782	1.0	0.9571428571428572	67	67	70
gsa	bin.S6C16.fa	OTU_97.38908.1	1.0	0.998126571362138	4129583	4129583	4137334	1.0	0.9264705882352942	126	126	136
gsa	bin.S6C25.fa	OTU_97.5278.0	1.0	0.9980868026829696	2265679	2265679	2270022	1.0	0.9324324324324325	69	69	74
gsa	bin.S6C19.fa	OTU_97.143.0	1.0	0.9978602007979067	3285320	3285320	3292365	1.0	0.9387755102040817	92	92	98
gsa	bin.S6C92.fa	OTU_97.31370.0	1.0	0.9970609686171058	3030843	3030843	3039777	1.0	0.9325842696629213	83	83	89
gsa	bin.S6C340.fa	OTU_97.42502.0	1.0	0.9963874880649128	1985873	1985873	1993073	1.0	0.961038961038961	74	74	77
gsa	bin.S6C111.fa	OTU_97.1358.0	0.9935041202549523	0.99638607400678	4071350	4044903	4059574	0.9846153846153847	0.9481481481481482	130	128	135
gsa	bin.S6C403.fa	OTU_97.1704.0	0.9979362748637958	0.9961530482867329	2492580	2487436	2497042	0.8333333333333334	0.8333333333333334	6	5	6
gsa	bin.S6C284.fa	OTU_97.39115.0	1.0	0.9960693891066594	2132727	2132727	2141143	1.0	0.9178082191780822	67	67	73
gsa	bin.S6C414.fa	OTU_97.57.0	1.0	0.995773040899802	2819853	2819853	2831823	1.0	0.9148936170212766	86	86	94
gsa	bin.S6C112.fa	OTU_97.40838.0	1.0	0.9943172672166103	3607391	3607391	3628008	1.0	0.8956521739130435	103	103	115
gsa	bin.S6C49.fa	OTU_97.360.1	0.5391596406475168	0.9914480728358236	4010213	2162145	2180795	0.5918367346938775	0.8787878787878788	147	87	99
gsa	bin.S6C324.fa	OTU_97.1148.0	1.0	0.9879725538702765	2399402	2399402	2428612	1.0	0.9473684210526315	72	72	76
gsa	bin.S6C181.fa	OTU_97.27573.0	1.0	0.9875950351692356	2638371	2638371	2671511	1.0	0.9375	75	75	80
gsa	bin.S6C474.fa	OTU_97.44061.0	1.0	0.9867721121739349	1965206	1965206	1991550	1.0	0.9305555555555556	67	67	72
gsa	bin.S6C4555.fa	OTU_97.18522.0	0.9894125672558726	0.9850359604002655	2276567	2252464	2286682	0.9117647058823529	0.8732394366197183	68	62	71
gsa	bin.S6C2030.fa	OTU_97.42468.0	1.0	0.982451954572173	1927108	1927108	1961529	1.0	0.9375	60	60	64
gsa	bin.S6C950.fa	OTU_97.37108.0	0.5005076517561469	0.9786991246543844	4570062	2287351	2337134	0.8275862068965517	0.8470588235294118	87	72	85
gsa	bin.S6C152.fa	OTU_97.26568.1	1.0	0.9771110224170023	1877725	1877725	1921711	1.0	0.8207547169811321	174	174	212
gsa	bin.S6C2254.fa	OTU_97.14837.0	1.0	0.976151167768687	1762561	1762561	1805623	1.0	0.5	1	1	2
gsa	bin.S6C637.fa	OTU_97.21068.1	0.5035877878611615	0.9739984795391821	4480198	2256173	2316403	0.7048458149779736	0.8121827411167513	227	160	197
gsa	bin.S6C876.fa	OTU_97.42989.0	1.0	0.97307787718106	1776956	1776956	1826119	1.0	0.8205128205128205	64	64	78
gsa	bin.S6C562.fa	OTU_97.38344.0	1.0	0.9509246510548797	2065725	2065725	2172333	1.0	0.7425742574257426	225	225	303
gsa	bin.S6C1150.fa	OTU_97.25956.0	1.0	0.9502544194462622	2040239	2040239	2147045	1.0	0.8607594936708861	68	68	79
gsa	bin.S6C957.fa	OTU_97.44129.0	1.0	0.9429915328398099	1913790	1913790	2029488	1.0	0.7	42	42	60
gsa	bin.S6C1268.fa	OTU_97.2213.0	1.0	0.9249336901822239	1697553	1697553	1835324	1.0	0.7205882352941176	49	49	68
gsa	bin.S6C4321.fa	OTU_97.26178.0	1.0	0.902494234637968	1655382	1655382	1834230	1.0	0.78	39	39	50
gsa	bin.S6C1004.fa	OTU_97.20249.0	0.5007312756796809	0.8832376104428328	3822088	1913839	2166845	0.4224137931034483	0.765625	116	49	64
gsa	bin.S6C869.fa	OTU_97.3838.0	1.0	0.8829209929001891	1957774	1957774	2217383	1.0	0.7532467532467533	58	58	77
gsa	bin.S6C1338.fa	OTU_97.44228.0	1.0	0.8740838526814747	1931429	1931429	2209661	1.0	0.7258064516129032	45	45	62
gsa	bin.S6C854.fa	OTU_97.39998.0	1.0	0.8370530565988308	1763793	1763793	2107146	1.0	0.6153846153846154	40	40	65
gsa	bin.S6C3155.fa	OTU_97.23272.0	1.0	0.8099844300080514	1641819	1641819	2026976	1.0	0.5522388059701493	37	37	67
gsa	bin.S6C826.fa	OTU_97.42490.0	1.0	0.7947382337591457	2061880	2061880	2594414	1.0	0.6179775280898876	55	55	89
gsa	bin.S6C816.fa	OTU_97.44565.0	1.0	0.7846807807744484	1339629	1339629	1707228	1.0	0.5555555555555556	30	30	54
gsa	bin.S6C2830.fa	OTU_97.28595.0	1.0	0.43307067956602396	877286	877286	2025734	1.0	0.2608695652173913	18	18	69
gsa	bin.S6C865.fa	OTU_97.2889.1	1.0	0.25488300963450067	583338	583338	2288650	1.0	0.2604166666666667	25	25	96
