sample_id	Bin ID	Most abundant genome	Purity (bp)	Completeness (bp)	Bin size (bp)	True positives (bp)	True size of most abundant genome (bp)	Purity (seq)	Completeness (seq)	Bin size (seq)	True positives (seq)	True size of most abundant genome (seq)
gsa	29	1048948	0.9000333174933604	1.0	4295041	3865680	3865680	0.5384615384615384	1.0	117	63	63
gsa	190	1048999	0.9645919634074724	1.0	8224630	7933412	7933412	0.44	1.0	25	11	11
gsa	634	1030746	0.9035907816459106	1.0	3926471	3547923	3547923	0.06060606060606061	1.0	33	2	2
gsa	52	1048765	0.9426591437621864	1.0	3859325	3638028	3638028	0.5977011494252874	1.0	87	52	52
gsa	220	1285_BK	0.5626983177258895	1.0	6150484	3460867	3460867	0.11392405063291139	1.0	79	9	9
gsa	154	1049023	0.9863448889013297	1.0	6001782	5919827	5919827	0.7463768115942029	1.0	138	103	103
gsa	140	1220_F	0.48709042882958936	1.0	9703808	4726632	4726632	0.08791208791208792	1.0	91	8	8
gsa	446	1035915	0.9894545228724684	1.0	1288230	1274645	1274645	0.8478260869565217	1.0	46	39	39
gsa	530	1036599	0.9641939532148965	0.9998224604847269	4479802	4319398	4320165	0.28	0.9545454545454546	75	21	22
gsa	333	1220_K	0.9144340635127968	0.9998007728567985	4236721	3874202	3874974	0.04081632653061224	0.6666666666666666	49	2	3
gsa	423	1036617	0.9207005913507265	0.9997611097800964	3136379	2887666	2888356	0.23958333333333334	0.9583333333333334	96	23	24
gsa	432	1287_H	0.9892907269851356	0.9997138082450929	4085338	4041587	4042744	0.3157894736842105	0.6666666666666666	19	6	9
gsa	660	1048930	0.9225805816762396	0.9997084738595202	4776334	4406553	4407838	0.7407407407407407	0.9523809523809523	27	20	21
gsa	271	1285_BX	0.9721322092040333	0.9997039736835377	3338406	3245372	3246333	0.4	0.8333333333333334	25	10	12
gsa	152	1049029	0.8670726824718205	0.9996181256724079	4643169	4025965	4027503	0.21428571428571427	0.9230769230769231	56	12	13
gsa	356	1030758	0.9659335019778643	0.9996176239440596	3082618	2977604	2978743	0.35	0.875	20	7	8
gsa	395	1285_AB	1.0	0.9995961979370864	4426124	4426124	4427912	1.0	0.7692307692307693	10	10	13
gsa	633	1365_D	0.9928261944858024	0.9995697672584279	2808133	2787988	2789188	0.6538461538461539	0.85	26	17	20
gsa	461	1048927	0.9954865463819563	0.9995179914702538	4951419	4929071	4931448	0.25	0.8	16	4	5
gsa	194	1048882	0.4785775199960281	0.9994589239066086	15952168	7634349	7638482	0.11538461538461539	0.8181818181818182	78	9	11
gsa	400	1036719	0.9912581749920822	0.9994511130979044	6671719	6613396	6617028	0.8690476190476191	0.9864864864864865	84	73	74
gsa	258	1048888	0.9928607592723753	0.9994492407058935	8694482	8632410	8637167	0.59375	0.926829268292683	64	38	41
gsa	519	1048864	0.9946458420777461	0.9994000714488391	8148060	8104434	8109299	0.6727272727272727	0.9487179487179487	55	37	39
gsa	93	1287_BW	0.49953570880450604	0.9993809480405355	6848073	3420857	3422976	0.4	0.6666666666666666	15	6	9
gsa	541	1036542	0.9354451086607743	0.99937912848049	5594061	5232937	5236188	0.68	0.9444444444444444	25	17	18
gsa	532	1365_H	0.8314764009341585	0.9993080825302809	4116646	3422894	3425264	0.4230769230769231	0.7857142857142857	26	11	14
gsa	484	1220_BW	0.9737192434503448	0.9993031147571084	3689011	3592061	3594566	0.38461538461538464	0.625	13	5	8
gsa	642	1285_L	0.9116827614018502	0.9992896239741699	6065441	5529758	5533689	0.5	0.7368421052631579	56	28	38
gsa	550	1036662	0.9866115214495925	0.9991558108085439	3742845	3692734	3695854	0.7733333333333333	0.9666666666666667	75	58	60
gsa	54	1049068	0.9354121358841107	0.9991526261488487	3835798	3588052	3591095	0.6071428571428571	0.8947368421052632	28	17	19
gsa	286	1048912	0.9997907767848486	0.9990842712637128	5611232	5610058	5615200	0.9090909090909091	0.8333333333333334	11	10	12
gsa	444	1030857	0.9651720333640463	0.9990300473110295	5608912	5413565	5418821	0.6153846153846154	0.9824561403508771	91	56	57
gsa	139	1048582	0.992017707712104	0.999025275932916	5585363	5540779	5546185	0.7037037037037037	0.9047619047619048	27	19	21
gsa	616	1049026	0.9712242905067608	0.9990201667819117	3424416	3325876	3329138	0.62	0.9393939393939394	50	31	33
gsa	278	1036686	0.9749774289969804	0.9990052232313477	4705152	4587417	4591985	0.9038461538461539	0.94	52	47	50
gsa	631	1030791	0.9479010870587472	0.9989931351830247	4497733	4263406	4267703	0.19718309859154928	0.8235294117647058	71	14	17
gsa	583	1030764	0.993461768405647	0.9989329902164618	4741955	4710951	4715983	0.8529411764705882	0.90625	34	29	32
gsa	650	evo_1048987.032	0.9928683397145796	0.9989073955602494	3116946	3094717	3098102	0.6862745098039216	0.9210526315789473	51	35	38
gsa	318	1036689	0.6095907527894032	0.9988394878085092	10587928	6454303	6461802	0.5064377682403434	0.9752066115702479	233	118	121
gsa	32	1285_AH	0.9147937864409817	0.99876337043755	3414082	3123181	3127048	0.20454545454545456	0.8181818181818182	44	9	11
gsa	346	1285_H	0.9976439011318848	0.9987561880744987	3634822	3626258	3630774	0.5	0.7	14	7	10
gsa	413	1220_BK	0.9958631672937401	0.9987260985347846	3726039	3710625	3715358	0.6	0.6428571428571429	15	9	14
gsa	367	1048924	0.9935041399553436	0.9986955846411828	5073847	5040888	5047472	0.53125	0.85	32	17	20
gsa	540	1286_U	0.493195912783266	0.998669107344678	8101748	3995749	4001074	0.38666666666666666	0.7837837837837838	75	29	37
gsa	476	1036593	0.9270717093299324	0.9986382994172684	4628533	4290982	4296833	0.4576271186440678	0.9310344827586207	59	27	29
gsa	597	1021_AG	0.9704964879719384	0.998607751237965	4038265	3919122	3924586	0.11538461538461539	0.75	26	3	4
gsa	582	1053046	0.9983985392477743	0.9985868875505964	5381337	5372719	5380322	0.8846153846153846	0.8846153846153846	26	23	26
gsa	267	1285_BA	0.9916996913326953	0.9985701524502957	4423209	4386495	4392776	0.46153846153846156	0.6666666666666666	13	6	9
gsa	538	1286_M	0.9985520571815316	0.9984594063599735	3890347	3884714	3890708	0.875	0.5833333333333334	8	7	12
gsa	255	1286_CB	0.997447405223475	0.998380825582047	3964985	3954864	3961278	0.8333333333333334	0.7692307692307693	12	10	13
gsa	392	1030794	0.9970459883945529	0.9983784686632247	9430227	9402370	9417641	0.7777777777777778	0.9459459459459459	45	35	37
gsa	292	1285_AY	0.995651527992002	0.9983092351471194	4031991	4014458	4021257	0.65	0.7647058823529411	20	13	17
gsa	316	evo_1036686.006	0.9960883953777525	0.9983073539951962	4269092	4252393	4259603	0.86	0.9148936170212766	50	43	47
gsa	473	1286_AT	0.9870836699789532	0.9982360017316081	3590571	3544194	3550457	0.625	0.7142857142857143	8	5	7
gsa	125	1286_BP	0.875076505879244	0.9981793352285812	4537233	3970426	3977668	0.3333333333333333	0.5714285714285714	24	8	14
gsa	553	1030893	0.9676169129681133	0.9981554974448376	3017779	2920054	2925450	0.3076923076923077	0.8888888888888888	26	8	9
gsa	262	1286_BX	0.8977580701332718	0.9981233485499961	5096725	4575626	4584229	0.5476190476190477	0.71875	42	23	32
gsa	312	1285_BG	0.921553764261578	0.9981197084097977	3622583	3338405	3344694	0.25	0.7142857142857143	20	5	7
gsa	637	1139_CM	0.9118978924327136	0.9980161376025013	3734258	3405262	3412031	0.23076923076923078	0.5	13	3	6
gsa	421	1286_BE	0.6486957565360818	0.9980053478698725	5449251	3534906	3541971	0.03488372093023256	0.6	172	6	10
gsa	207	evo_1036686.032	0.9926997145388832	0.9979987768986408	4665434	4631375	4640662	0.9056603773584906	0.9056603773584906	53	48	53
gsa	6	1285_AN	0.9597800717590905	0.9979964807627743	4472186	4292315	4300932	0.2077922077922078	0.5925925925925926	77	16	27
gsa	355	1139_O	0.9438014780497775	0.9979692421322351	2788810	2632083	2637439	0.6923076923076923	0.9	13	9	10
gsa	542	1036605	0.9962954198436219	0.9979432417613903	4737109	4719560	4729287	0.8936170212765957	0.875	47	42	48
gsa	19	1036770	0.9984277035857623	0.9979088766951165	2309997	2306365	2311198	0.9885057471264368	0.9772727272727273	87	86	88
gsa	389	1036563	0.83315146782016	0.9978426978652658	4441927	3700798	3708799	0.171875	0.7333333333333333	64	11	15
gsa	119	1048774	0.9947885227731641	0.9978148784617633	3974305	3953593	3962251	0.8846153846153846	0.8846153846153846	26	23	26
gsa	639	1286_AV	0.9990862238741229	0.9977929409011166	3891544	3887988	3896588	0.9090909090909091	0.625	11	10	16
gsa	15	1220_Y	0.9835635324746633	0.9977811009944407	3657051	3596942	3604941	0.7894736842105263	0.7142857142857143	19	15	21
gsa	408	1139_AS	0.9912615469878651	0.9977552900865052	6336934	6281559	6295691	0.7808219178082192	0.7702702702702703	73	57	74
gsa	185	1139_BV	0.8718273151100879	0.997750078382171	4372913	3812425	3821022	0.49122807017543857	0.9032258064516129	57	28	31
gsa	71	1220_BT	0.9111084766761574	0.9977247128783857	4453833	4057925	4067179	0.22580645161290322	0.5833333333333334	31	7	12
gsa	613	1049065	0.9622562237186792	0.9977146938236244	3908194	3760684	3769298	0.8181818181818182	0.84375	33	27	32
gsa	344	1048981	0.5211666606040971	0.9976883114402966	8219837	4283905	4293831	0.2537313432835821	0.8947368421052632	134	34	38
gsa	490	1036638	0.9953704664065961	0.9975944546492942	1639042	1631454	1635388	0.75	0.8181818181818182	12	9	11
gsa	655	1220_CE	0.9188622929712646	0.9975649843016293	4528055	4160659	4170815	0.5652173913043478	0.5416666666666666	23	13	24
gsa	547	1287_BR	0.8516913060774243	0.9975278841583463	6731898	5733499	5747708	0.36942675159235666	0.725	157	58	80
gsa	25	1048936	0.9021661989053095	0.9974854148716482	7445392	6716981	6733914	0.2545454545454545	0.8235294117647058	110	28	34
gsa	123	1285_BW	0.9750953870128921	0.997376368919965	5803463	5658930	5673816	0.6	0.8	80	48	60
gsa	341	1139_AR	0.9925624345790717	0.9973659388600775	4627724	4593305	4605436	0.6619718309859155	0.7966101694915254	71	47	59
gsa	134	1139_F	0.9595975915588993	0.9973198379555338	4326450	4151651	4162808	0.6	0.6521739130434783	25	15	23
gsa	5	1030872	0.9172637997305783	0.9972082781208695	5162166	4735068	4748324	0.3548387096774194	0.8148148148148148	62	22	27
gsa	371	evo_1036569.006	0.6256489187960557	0.9971549152783861	4989068	3121405	3130311	0.2698412698412698	0.7391304347826086	63	17	23
gsa	386	1048777	0.9849282257118004	0.9971361110106229	7080321	6973608	6993637	0.5333333333333333	0.9411764705882353	30	16	17
gsa	91	1286_AU	0.9724139696647252	0.9971116602625956	4648186	4519961	4533054	0.2972972972972973	0.5	37	11	22
gsa	523	1048900	0.9821659949504049	0.9970639756129197	5267353	5173415	5188649	0.45454545454545453	0.8333333333333334	55	25	30
gsa	214	1220_BE	0.9794813812873622	0.9970621592247868	4906032	4805367	4819526	0.25	0.3333333333333333	16	4	12
gsa	196	1220_AM	0.9631732835790979	0.9970478087241899	3542211	3411763	3421865	0.38636363636363635	0.68	44	17	25
gsa	90	1287_AF	0.9873518105175965	0.9969595163517564	3597590	3552087	3562920	0.36	0.6	25	9	15
gsa	114	1287_BG	0.4875613687727881	0.9969528215087871	9783070	4769847	4784426	0.20481927710843373	0.6296296296296297	83	17	27
gsa	544	1286_AD	0.9316531469776898	0.996945436715587	4626709	4310488	4323695	0.5	0.7083333333333334	34	17	24
gsa	445	1048990	0.9991556116780833	0.9969213170851022	3267454	3264695	3274777	0.9047619047619048	0.8636363636363636	21	19	22
gsa	384	1286_CF	0.9659091535214024	0.9966848946784785	4174317	4032011	4045422	0.3953488372093023	0.7083333333333334	43	17	24
gsa	663	1036623	0.9635874561581881	0.9966298013788575	2217917	2137157	2144384	0.7575757575757576	0.9259259259259259	33	25	27
gsa	429	1049077	0.9499167963440281	0.9966236045989023	4409662	4188812	4203003	0.5	0.8888888888888888	48	24	27
gsa	545	1286_AW	0.9758084205957355	0.9965816682888365	3686200	3597025	3609363	0.5882352941176471	0.5555555555555556	17	10	18
gsa	436	1286_H	0.9809073311188138	0.9964418377864218	5124061	5026229	5044177	0.6	0.625	50	30	48
gsa	528	1139_CC	0.9979020657273068	0.9963817888443113	3347102	3340080	3352209	0.8823529411764706	0.7894736842105263	17	15	19
gsa	315	1220_AA	0.8378110713032609	0.9962314439859052	6458246	5410790	5431258	0.7792207792207793	0.6741573033707865	77	60	89
gsa	339	1021_AH	0.9186219191448386	0.9960343954153793	6247616	5739197	5762047	0.6632653061224489	0.7303370786516854	98	65	89
gsa	284	1049041	0.9898332386259943	0.9958915883416871	5013691	4962718	4983191	0.7777777777777778	0.8909090909090909	63	49	55
gsa	148	1021_BF	0.9922206680442037	0.9958471788155557	6093968	6046561	6071776	0.6410256410256411	0.49019607843137253	39	25	51
gsa	37	1139_AQ	0.4355463402402499	0.9958411831219588	10065852	4384145	4402454	0.10891089108910891	0.6111111111111112	101	11	18
gsa	567	evo_1036686.005	0.944065621073976	0.9957965263467766	4478927	4228401	4246250	0.6935483870967742	0.8958333333333334	62	43	48
gsa	593	1286_BY	0.9490750992542469	0.9956901093404661	4132065	3921640	3938615	0.5	0.6176470588235294	42	21	34
gsa	14	1139_J	0.9862331581674746	0.995574812656018	4536843	4474385	4494273	0.7142857142857143	0.625	28	20	32
gsa	240	1021_T	0.9757324663144968	0.9955029094747364	3535794	3449989	3465574	0.6666666666666666	0.5714285714285714	12	8	14
gsa	357	1036668	0.9935620683998992	0.9953179128538976	3481087	3458676	3474946	0.6808510638297872	0.9411764705882353	47	32	34
gsa	378	1220_AQ	0.9690097922782173	0.9952514342655537	4507327	4367644	4388483	0.5454545454545454	0.5853658536585366	44	24	41
gsa	406	1036611	0.9688539287169432	0.9952239157771317	2719412	2634713	2647357	0.9230769230769231	0.96	130	120	125
gsa	636	1030725	0.8674089957661878	0.9950551492047764	3871688	3358337	3375026	0.2191780821917808	0.8888888888888888	73	16	18
gsa	478	1036677	0.9784211115843165	0.9947926036449898	3249704	3179579	3196223	0.7	0.8974358974358975	50	35	39
gsa	135	1286_W	0.9596761075599308	0.9947483567974966	5053406	4849633	4875236	0.6060606060606061	0.5405405405405406	33	20	37
gsa	496	1365_G	0.9239956566202419	0.9946778768646818	3956366	3655665	3675225	0.4418604651162791	0.76	43	19	25
gsa	640	1220_AS	0.9673526998635545	0.9945361102352419	2680191	2592690	2606934	0.16666666666666666	0.3333333333333333	24	4	12
gsa	552	1220_H	0.9618595782593067	0.9944942785373322	6999372	6732413	6769685	0.7155172413793104	0.6916666666666667	116	83	120
gsa	577	evo_1036569.014	0.979085919650556	0.9943731845889501	3177620	3111163	3128768	0.3783783783783784	0.6086956521739131	37	14	23
gsa	611	1049059	0.9460341805530592	0.9943482146815057	4528774	4284375	4308727	0.6071428571428571	0.7906976744186046	56	34	43
gsa	290	1036647	0.9894923213021499	0.9941750005062934	4018585	3976359	3999657	0.7746478873239436	0.8870967741935484	71	55	62
gsa	449	1285_E	0.9873227807699217	0.9940396758430323	4185776	4132712	4157492	0.875	0.3888888888888889	8	7	18
gsa	219	1139_CH	0.997394958114553	0.9940393889516819	3838326	3828327	3851283	0.9	0.5294117647058824	20	18	34
gsa	457	1285_BJ	0.9913255882594579	0.9939697603235247	3943668	3909459	3933177	0.925	0.8409090909090909	40	37	44
gsa	507	1139_BI	0.8143252755214927	0.9937597218143099	5862882	4774293	4804273	0.4444444444444444	0.5714285714285714	18	8	14
gsa	630	1021_U	0.9721889102507922	0.9937414391422962	5944643	5779316	5815714	0.5294117647058824	0.45	51	27	60
gsa	233	1036002	0.8515465950680292	0.9936320681896249	4837336	4119217	4145616	0.3617021276595745	0.8225806451612904	141	51	62
gsa	100	1036632	0.9871785096601016	0.9935515621220409	4223144	4168997	4196055	0.74	0.925	50	37	40
gsa	121	1053013	0.9927117136704984	0.9934049046903667	7381845	7328044	7376694	0.875	0.9130434782608695	24	21	23
gsa	202	1048873	0.9972481370361799	0.9933537730845432	8732993	8708961	8767230	0.875	0.8513513513513513	72	63	74
gsa	651	1036710	0.9978772099447235	0.9929212908262725	4955271	4944752	4980004	0.9183673469387755	0.7142857142857143	49	45	63
gsa	43	1021_O	0.9953436489986087	0.9926237429594046	6488772	6458558	6506552	0.7777777777777778	0.5833333333333334	27	21	36
gsa	98	1285_BN	0.9707077678426173	0.9926103640635024	4591661	4457161	4490343	0.6938775510204082	0.7391304347826086	49	34	46
gsa	78	1048771	0.9971869110800655	0.9926065258921001	3897495	3886531	3915480	0.7916666666666666	0.7307692307692307	24	19	26
gsa	511	1030722	0.959182792574235	0.9925518717358017	3289789	3155509	3179188	0.6984126984126984	0.8301886792452831	63	44	53
