sample_id	Bin ID	Most abundant genome	Purity (bp)	Completeness (bp)	Bin size (bp)	True positives (bp)	True size of most abundant genome (bp)	Purity (seq)	Completeness (seq)	Bin size (seq)	True positives (seq)	True size of most abundant genome (seq)
gsa	25	1285_BH	0.9957909519204245	1.0	4585835	4566533	4566533	0.6	1.0	10	6	6
gsa	22	1036554	0.8880005517280168	0.9984852038217735	2986979	2652439	2656463	0.4489795918367347	0.88	49	22	25
gsa	37	1035900	0.9966630876945165	0.9976171534180901	7286077	7261764	7279109	0.9666666666666667	0.925531914893617	90	87	94
gsa	13	1036608	0.9968494816408802	0.9926471794522328	3156306	3146362	3169668	0.9264705882352942	0.8181818181818182	68	63	77
gsa	14	1220_AD	1.0	0.9919370246141249	3452660	3452660	3480725	1.0	0.6585365853658537	27	27	41
gsa	24	1030878	0.9494376787013346	0.9914689743701253	3433802	3260181	3288233	0.1079136690647482	0.6818181818181818	139	15	22
gsa	29	1030752	0.9998139084024373	0.991057584263846	6222742	6221584	6277722	0.984375	0.75	64	63	84
gsa	36	1048783	0.943089942429295	0.9895480677067022	2542960	2398240	2423571	0.5523809523809524	0.8055555555555556	105	58	72
gsa	10	1030755	0.9914113626961403	0.9892347392824647	4604805	4565256	4614937	0.8314606741573034	0.8505747126436781	89	74	87
gsa	30	1036755	0.9878609185493629	0.9736616718257057	6370828	6293492	6463736	0.9895833333333334	0.8715596330275229	96	95	109
gsa	15	1049089	0.9968451831332718	0.9702911606448699	3041064	3031470	3124289	0.8571428571428571	0.6666666666666666	21	18	27
gsa	35	1036728	0.9958177474312013	0.9680027149271804	1956362	1948180	2012577	0.9858156028368794	0.8176470588235294	282	278	340
gsa	5	1139_AG	0.6201950346999274	0.9628707140455519	11299015	7007593	7277813	0.020542920029347028	0.417910447761194	1363	28	67
gsa	31	1036641	0.8419637157877805	0.945146226173031	2953075	2486382	2630685	0.5833333333333334	0.8926174496644296	228	133	149
gsa	33	1049005	1.0	0.9368131567179094	3848272	3848272	4107833	1.0	0.6086956521739131	14	14	23
gsa	21	1036707	0.7011023015066423	0.7703683430766899	4400248	3085024	4004609	0.6807580174927114	0.6144736842105263	686	467	760
gsa	2	1048993	0.9913373831314133	0.7181398687194741	2632230	2609428	3633593	0.9865107913669064	0.4409163987138264	1112	1097	2488
gsa	7	1036743	0.987586772893286	0.687755635203098	3550648	3506573	5098574	0.990301724137931	0.48419388830347737	928	919	1898
gsa	8	1030836	0.6524093205395435	0.655548298300802	4921346	3210732	4897781	0.4	0.6376811594202898	110	44	69
gsa	26	1036539	0.6245042282805772	0.6511196244836875	4873967	3043813	4674737	0.22916666666666666	0.39285714285714285	96	22	56
gsa	32	1365_A	0.8250123034629627	0.2862304237104063	2434274	2008306	7016396	0.8462566844919787	0.21986800972559917	748	633	2879
gsa	3	1036743	0.3725131127049571	0.18803649804827782	2573649	958718	5098574	0.5960144927536232	0.1733403582718651	552	329	1898
gsa	6	1365_A		0.03371788023366982	556104	236578	7016396		0.03126085446335533	166	90	2879
