,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
100,k__Bacteria (UID203),5449,103,57, 91,9, 3,0,0, 0, 15.23,2.07, 0.00,1067,942,248,family,0.51,0.45,0.57,0.58,3.11,0.53,0.24,False
103,k__Bacteria (UID203),5449,104,58, 99,5, 0,0,0, 0,4.29,0.00, 0.00,693,219,106,kingdom,1.0,0.32,0.0,0.11,0.24,0.37,0.12,True
105,root (UID1), 5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,439,431,114,order,0.94,0.92,0.66,0.04,0.08,0.96,0.89,False
108,root (UID1), 5656, 56,24, 55,0, 1,0,0, 0,4.17,4.17, 0.00,523,508,104,phylum,0.97,0.95,0.78,0.13,0.3,0.58,0.55,False
116,root (UID1), 5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,98,83,69,genus,0.59,0.5,0.61,0.73,5.76,0.33,0.17,False
122,root (UID1), 5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,236,228,20,phylum,0.95,0.92,0.62,0.1,0.21,0.54,0.5,False
123, k__Archaea (UID2),207, 149, 107,108,39,2,0,0, 0, 31.00,1.40, 0.00,1156,1091,276,phylum,0.96,0.9,0.96,0.04,0.08,0.8,0.72,False
127,root (UID1), 5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,343,154,39,kingdom,1.0,0.45,0.22,0.07,0.15,0.42,0.19,True
130,k__Bacteria (UID203),5449,103,57, 64,38,1,0,0, 0, 41.99,0.88,100.00,799,689,184,kingdom,1.0,0.86,1.0,0.03,0.06,0.53,0.46,False
131,k__Bacteria (UID203),5449,104,58, 91,10,3,0,0, 0, 20.69,4.31, 0.00,281,264,67,phylum,0.94,0.88,0.96,0.41,0.94,0.55,0.48,False
133,root (UID1), 5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,330,164,127,kingdom,1.0,0.5,0.0,0.02,0.05,0.39,0.19,True
134, k__Archaea (UID2),207, 149, 107,143,6, 0,0,0, 0,1.29,0.00, 0.00,253,57,29,kingdom,1.0,0.23,0.0,0.09,0.19,0.42,0.09,True
137,p__Euryarchaeota (UID3), 148, 188, 125, 41, 119,26, 2,0, 0, 70.07, 19.23,28.12,2200,1984,510,class,0.9,0.81,1.0,0.04,0.08,0.63,0.51,False
150,root (UID1), 5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,223,180,63,genus,0.57,0.46,0.88,0.42,1.42,0.66,0.3,False
153,k__Bacteria (UID203),5449,104,58,103,1, 0,0,0, 0,0.86,0.00, 0.00,454,437,79,class,0.95,0.92,0.33,0.1,0.23,0.61,0.56,True
154,c__Gammaproteobacteria (UID4443),356, 451, 270,323, 118,10, 0,0, 0, 21.90,2.73,20.00,587,526,120,phylum,0.93,0.83,0.97,0.04,0.08,0.59,0.49,False
160,k__Bacteria (UID203),5449,104,58, 74,26,3,1,0, 0, 45.00,8.62,33.33,1833,1747,348,family,0.79,0.75,0.35,0.09,0.21,0.65,0.49,True
161,k__Bacteria (UID203),5449,104,58, 93,11,0,0,0, 0, 17.24,0.00, 0.00,420,407,95,phylum,0.98,0.95,0.83,0.03,0.06,0.71,0.68,False
162,p__Euryarchaeota (UID3), 148, 188, 125, 36, 147,5,0,0, 0, 73.33,1.73,60.00,1165,1065,72,phylum,0.97,0.88,0.13,0.03,0.06,0.62,0.55,True
17, k__Bacteria (UID203),5449,103,58, 2, 74,26, 1,0, 0, 97.41, 10.03,13.79,4718,4508,717,kingdom,1.0,0.96,0.0,0.0,0.0,0.94,0.9,True
170,k__Bacteria (UID203),5449,104,58, 80,23,1,0,0, 0, 30.34,1.72, 0.00,560,524,45,phylum,0.96,0.9,0.77,0.08,0.18,0.53,0.48,False
183,k__Bacteria (UID203),5449,104,58, 98,6, 0,0,0, 0,5.90,0.00, 0.00,355,326,80,family,0.6,0.55,0.46,0.7,5.55,0.62,0.34,False
189,k__Bacteria (UID203),5449,104,58, 92,12,0,0,0, 0, 18.97,0.00, 0.00,481,460,146,family,0.88,0.84,0.66,0.15,0.36,0.66,0.56,False
190,k__Bacteria (UID203),5449,104,58, 99,5, 0,0,0, 0,0.78,0.00, 0.00,405,337,91,family,0.53,0.44,0.46,0.77,6.61,0.6,0.27,False
192,root (UID1), 5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,228,222,58,genus,0.7,0.68,0.87,0.24,0.66,0.85,0.58,False
194,k__Bacteria (UID203),5449,103,57, 86,17,0,0,0, 0, 11.96,0.00, 0.00,337,308,111,genus,0.64,0.58,1.0,0.06,0.12,0.65,0.38,False
20, k__Bacteria (UID203),5449,104,58, 92,11,1,0,0, 0,7.71,0.16, 0.00,475,185,137,kingdom,1.0,0.39,0.0,0.08,0.18,0.43,0.17,True
202,k__Bacteria (UID203),5449,104,58, 85,17,2,0,0, 0, 12.63,1.72, 0.00,269,240,75,phylum,0.96,0.86,0.53,0.07,0.14,0.59,0.5,False
203,k__Bacteria (UID203),5449,104,58, 93,10,1,0,0, 0, 17.24,0.86,100.00,460,431,111,class,0.94,0.88,0.34,0.1,0.23,0.65,0.57,True
21, k__Bacteria (UID203),5449,104,58, 58,26,15, 5,0, 0, 54.70, 25.65,23.33,3331,3225,873,order,0.95,0.92,0.89,0.09,0.19,0.89,0.81,False
223,k__Bacteria (UID203),5449,104,58,102,2, 0,0,0, 0,3.45,0.00, 0.00,252,236,25,phylum,0.98,0.92,0.85,0.07,0.16,0.55,0.51,False
229,k__Bacteria (UID203),5449,103,57, 99,4, 0,0,0, 0,5.26,0.00, 0.00,221,218,31,class,0.92,0.91,0.86,0.19,0.47,0.72,0.65,False
230,k__Bacteria (UID203),5449,104,58, 53,45,6,0,0, 0, 68.40,9.48,16.67,1492,1460,200,class,0.96,0.94,0.86,0.15,0.35,0.69,0.65,False
236, k__Bacteria (UID2569),434, 277, 185, 90, 186,1,0,0, 0, 65.95,0.54,100.00,1528,1412,54,phylum,0.98,0.9,0.33,0.02,0.05,0.58,0.52,True
245,k__Bacteria (UID203),5449,104,58, 82,18,4,0,0, 0, 31.03,6.90,25.00,742,729,131,genus,0.86,0.85,0.85,0.28,0.71,0.79,0.66,False
249,root (UID1), 5656, 56,24, 55,1, 0,0,0, 0,4.17,0.00, 0.00,313,291,57,phylum,0.97,0.9,0.98,0.16,0.36,0.61,0.55,False
260, k__Bacteria (UID3187),2258,190, 119,144,38,8,0,0, 0, 16.33,2.05, 0.00,251,223,50,order,0.68,0.6,0.52,0.31,1.04,0.54,0.32,False
268,root (UID1), 5656, 56,24, 54,2, 0,0,0, 0,8.33,0.00, 0.00,218,196,77,genus,0.61,0.55,0.49,0.46,2.1,0.59,0.32,False
269, k__Archaea (UID2),207, 149, 107,126,18,3,2,0, 0,9.98,3.34, 0.00,1134,439,146,kingdom,1.0,0.39,0.0,0.09,0.2,0.39,0.15,True
322,root (UID1), 5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,329,323,61,phylum,1.0,0.98,0.96,0.22,0.56,0.81,0.79,False
382, p__Cyanobacteria (UID2192),79, 584, 458,231, 352,1,0,0, 0, 56.81,0.22, 0.00,974,962,56,kingdom,1.0,0.99,0.0,0.0,0.0,0.98,0.97,True
390,root (UID1), 5656, 56,24, 53,3, 0,0,0, 0, 12.50,0.00, 0.00,358,332,89,phylum,0.95,0.89,0.75,0.25,0.64,0.53,0.47,False
404,c__Gammaproteobacteria (UID4443),356, 451, 270,404,46,1,0,0, 0,8.56,0.37, 0.00,453,452,95,class,0.99,0.99,0.94,0.07,0.14,0.86,0.85,False
41,p__Cyanobacteria (UID2143), 129, 472, 368,142, 205, 100, 23, 2, 0, 73.92, 36.65,32.60,3478,3306,785,order,0.98,0.93,0.99,0.03,0.06,0.89,0.83,False
413, k__Archaea (UID2),207, 149, 107,131,11,7,0,0, 0,4.45,0.50, 0.00,550,160,22,kingdom,1.0,0.29,0.0,0.12,0.28,0.37,0.11,True
42,k__Bacteria (UID2569),434, 278, 186, 35, 241,2,0,0, 0, 89.90,1.08,50.00,1812,1640,173,phylum,0.96,0.87,0.07,0.04,0.08,0.52,0.45,True
440, k__Archaea (UID2),207, 149, 107,144,5, 0,0,0, 0,4.05,0.00, 0.00,338,122,39,kingdom,1.0,0.36,0.0,0.07,0.16,0.37,0.13,True
445,root (UID1), 5656, 56,24, 55,1, 0,0,0, 0,4.17,0.00, 0.00,272,252,42,phylum,0.93,0.86,0.94,0.3,0.77,0.57,0.49,False
449,p__Euryarchaeota (UID3), 148, 188, 125, 38, 149,1,0,0, 0, 73.20,0.40, 0.00,1466,1317,77,kingdom,1.0,0.9,0.27,0.06,0.12,0.64,0.57,True
452,p__Euryarchaeota (UID3), 148, 188, 125,167,21,0,0,0, 0,8.92,0.00, 0.00,237,204,52,phylum,0.93,0.8,0.66,0.07,0.16,0.74,0.59,False
51, root (UID1), 5656, 56,24, 54,1, 1,0,0, 0,8.33,4.17, 0.00,377,362,59,phylum,0.97,0.93,0.78,0.09,0.2,0.58,0.54,False
512,k__Bacteria (UID203),5449,104,58, 94,10,0,0,0, 0, 16.38,0.00, 0.00,310,297,31,phylum,0.92,0.88,0.91,0.17,0.4,0.58,0.51,False
53, root (UID1), 5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,347,309,89,family,0.68,0.6,0.82,0.36,1.2,0.67,0.4,False
547,k__Bacteria (UID203),5449,104,58, 95,9, 0,0,0, 0,2.35,0.00, 0.00,272,242,66,genus,0.49,0.44,0.72,0.67,3.72,0.71,0.31,False
