sample_id	Bin ID	Most abundant genome	Purity (bp)	Completeness (bp)	Bin size (bp)	True positives (bp)	True size of most abundant genome (bp)	Purity (seq)	Completeness (seq)	Bin size (seq)	True positives (seq)	True size of most abundant genome (seq)
gsa	48	1036785	0.9767154978759718	1.0	5099744	4980999	4980999	0.7105263157894737	1.0	38	27	27
gsa	80	1036635	0.9970169277681044	1.0	3278164	3268385	3268385	0.8409090909090909	1.0	44	37	37
gsa	17	1036782	0.9995766357379334	1.0	2938368	2937124	2937124	0.9565217391304348	1.0	23	22	22
gsa	11	1049035	0.9985584390995136	0.9996450021854553	3158382	3153829	3154949	0.90625	0.9666666666666667	32	29	30
gsa	13	1285_BF	0.9983852691286038	0.9995929488956459	4171593	4164857	4166553	0.8888888888888888	0.8888888888888888	9	8	9
gsa	116	1048885	0.9981336802200131	0.999441912539408	12288355	12265421	12272270	0.8431372549019608	0.9148936170212766	51	43	47
gsa	38	1030905	0.9758943862659221	0.9994141906608559	3186934	3110111	3111934	0.37209302325581395	0.9411764705882353	43	16	17
gsa	167	1036683	0.9991322551872879	0.9992419842680195	4835523	4831327	4834992	0.9634146341463414	0.9634146341463414	82	79	82
gsa	66	1220_E	0.9861622018157612	0.9990489191445325	7377402	7275315	7282241	0.9	0.75	30	27	36
gsa	56	1287_BN	0.983807166988707	0.9989920377080145	4826518	4748363	4753154	0.3902439024390244	0.5517241379310345	41	16	29
gsa	87	1036803	0.9944687411667028	0.9987952847822062	5186342	5157655	5163876	0.8484848484848485	0.9032258064516129	33	28	31
gsa	8	1049032	0.6190896987587928	0.998702029132235	7259465	4494260	4500101	0.049281314168377825	0.96	487	24	25
gsa	63	1035969	0.9931460820342175	0.9986839388147966	3627852	3602987	3607735	0.8148148148148148	0.9565217391304348	54	44	46
gsa	27	1286_AF	0.9917813633187234	0.9986418842804226	4812477	4772925	4779416	0.6	0.6206896551724138	30	18	29
gsa	64	1035993	0.9938075401025045	0.9985947933471104	2801633	2784284	2788202	0.9411764705882353	0.9411764705882353	34	32	34
gsa	127	1030740	0.978640499764404	0.998502475612272	3323486	3252498	3257376	0.7073170731707317	0.9354838709677419	41	29	31
gsa	39	1030881	0.49092843018942894	0.9983382043399912	6714549	3296363	3301850	0.25	0.9523809523809523	80	20	21
