sample_id	Bin ID	Most abundant genome	Purity (bp)	Completeness (bp)	Bin size (bp)	True positives (bp)	True size of most abundant genome (bp)	Purity (seq)	Completeness (seq)	Bin size (seq)	True positives (seq)	True size of most abundant genome (seq)
gsa	S3N2Bin_200/output_recluster_bins/recluster_42.bin.7.fa	1036542	0.9972337090219938	1.0	5250713	5236188	5236188	0.72	1.0	25	18	18
gsa	S3N2Bin_200/output_recluster_bins/recluster_146.bin.2.fa	1036713	0.9981741268390182	1.0	4402825	4394786	4394786	0.9702380952380952	1.0	168	163	163
gsa	S3N2Bin_200/output_recluster_bins/recluster_155.bin.0.fa	1048990	0.9979472883392508	1.0	3281513	3274777	3274777	0.9565217391304348	1.0	23	22	22
gsa	S3N2Bin_200/output_recluster_bins/bin.327.fa	evo_1048969.002	0.9989274219460526	1.0	3672460	3668521	3668521	0.9662921348314607	1.0	89	86	86
gsa	S3N2Bin_200/output_recluster_bins/recluster_113.bin.0.fa	1030743	0.9855302962836289	1.0	3660614	3607646	3607646	0.6	1.0	5	3	3
gsa	S3N2Bin_200/output_recluster_bins/recluster_79.bin.2.fa	1048948	0.9918436811171558	1.0	3897469	3865680	3865680	0.9545454545454546	1.0	66	63	63
gsa	S3N2Bin_200/output_recluster_bins/recluster_13.bin.1.fa	1030821	0.9586160505995734	1.0	4284463	4107155	4107155	0.8625	1.0	80	69	69
gsa	S3N2Bin_200/output_recluster_bins/bin.78.fa	1035948	0.9947351383293109	1.0	3255926	3238784	3238784	0.94	1.0	100	94	94
gsa	S3N2Bin_200/output_recluster_bins/recluster_5.bin.3.fa	1030893	0.5643235698189466	1.0	5183994	2925450	2925450	0.24324324324324326	1.0	37	9	9
gsa	S3N2Bin_200/output_recluster_bins/recluster_280.bin.1.fa	1049029	0.9993608065747595	1.0	4030079	4027503	4027503	0.8666666666666667	1.0	15	13	13
gsa	S3N2Bin_200/output_recluster_bins/bin.205.fa	1035915		1.0	1279673	1274645	1274645		1.0	43	39	39
gsa	S3N2Bin_200/output_recluster_bins/bin.271.fa	1035987	0.9951103756818043	1.0	2039625	2029652	2029652	0.8666666666666667	1.0	45	39	39
gsa	S3N2Bin_200/output_recluster_bins/recluster_58.bin.2.fa	1048924	0.9992706620029158	1.0	5051156	5047472	5047472	0.9090909090909091	1.0	22	20	20
gsa	S3N2Bin_200/output_recluster_bins/bin.367.fa	1030758	0.9994876303153741	1.0	2980270	2978743	2978743	0.8888888888888888	1.0	9	8	8
gsa	S3N2Bin_200/output_recluster_bins/recluster_21.bin.1.fa	1036746	0.9979631982431756	1.0	2411624	2406712	2406712	0.918918918918919	1.0	37	34	34
gsa	S3N2Bin_200/output_recluster_bins/bin.298.fa	1036719	0.9626645721005362	1.0	6873659	6617028	6617028	0.7789473684210526	1.0	95	74	74
gsa	S3N2Bin_200/output_recluster_bins/bin.0.fa	1030824	0.9992027485562518	1.0	2116020	2114333	2114333	0.9904761904761905	1.0	105	104	104
gsa	S3N2Bin_200/output_recluster_bins/bin.274.fa	1036698	0.8718850160333009	1.0	3922773	3420207	3420207	0.7662337662337663	1.0	77	59	59
gsa	S3N2Bin_200/output_recluster_bins/bin.360.fa	1048999	0.9997654775078312	1.0	7935273	7933412	7933412	0.9166666666666666	1.0	12	11	11
gsa	S3N2Bin_200/output_recluster_bins/bin.142.fa	1030857	0.9947700791766946	1.0	5447310	5418821	5418821	0.9193548387096774	1.0	62	57	57
gsa	S3N2Bin_200/output_recluster_bins/bin.99.fa	1036647	0.9624665995449068	1.0	4155632	3999657	3999657	0.8732394366197183	1.0	71	62	62
gsa	S3N2Bin_200/output_recluster_bins/recluster_13.bin.2.fa	evo_1036569.031	0.9359511437771539	1.0	3603062	3372290	3372290	0.6086956521739131	1.0	46	28	28
gsa	S3N2Bin_200/output_recluster_bins/bin.371.fa	1048582	1.0	1.0	5546185	5546185	5546185	1.0	1.0	21	21	21
gsa	S3N2Bin_200/output_recluster_bins/bin.71.fa	1030764	0.9982832683437858	1.0	4724093	4715983	4715983	0.9411764705882353	1.0	34	32	32
gsa	S3N2Bin_200/output_recluster_bins/recluster_10.bin.0.fa	1030746	0.9812957866149788	1.0	3615549	3547923	3547923	0.2	1.0	10	2	2
gsa	S3N2Bin_200/output_recluster_bins/bin.339.fa	1035912		1.0	977730	953746	953746		1.0	33	25	25
gsa	S3N2Bin_200/output_recluster_bins/bin.111.fa	1036650	0.9980268579267482	1.0	4983929	4974095	4974095	0.9902912621359223	1.0	103	102	102
gsa	S3N2Bin_200/output_recluster_bins/recluster_191.bin.1.fa	1048855	0.9971042649799572	1.0	4751816	4738056	4738056	0.9666666666666667	1.0	30	29	29
gsa	S3N2Bin_200/output_recluster_bins/bin.309.fa	1030794	0.9998583552711005	0.9998889318460961	9417929	9416595	9417641	0.972972972972973	0.972972972972973	37	36	37
gsa	S3N2Bin_200/output_recluster_bins/recluster_212.bin.1.fa	1030872	0.9505399176269251	0.999887749867111	4994836	4747791	4748324	0.52	0.9629629629629629	50	26	27
gsa	S3N2Bin_200/output_recluster_bins/recluster_130.bin.1.fa	1049074	0.9983968483051839	0.9998498031913989	5127400	5119180	5119949	0.9	0.972972972972973	40	36	37
gsa	S3N2Bin_200/output_recluster_bins/recluster_48.bin.2.fa	1048888	0.9968435360015236	0.9998452038729829	8663175	8635830	8637167	0.8	0.975609756097561	50	40	41
gsa	S3N2Bin_200/output_recluster_bins/recluster_80.bin.4.fa	1048876	0.999828606659954	0.9998314960736696	8996849	8995307	8996823	0.96875	0.96875	32	31	32
gsa	S3N2Bin_200/output_recluster_bins/bin.279.fa	1036599	0.9843233770643477	0.9998224604847269	4388190	4319398	4320165	0.44680851063829785	0.9545454545454546	47	21	22
gsa	S3N2Bin_200/output_recluster_bins/bin.294.fa	1048873	0.9995459276713639	0.9998079210879605	8769528	8765546	8767230	0.972972972972973	0.972972972972973	74	72	74
gsa	S3N2Bin_200/output_recluster_bins/recluster_52.bin.2.fa	1220_K	0.9997089280138723	0.9998007728567985	3875330	3874202	3874974	0.6666666666666666	0.6666666666666666	3	2	3
