sample_id	Bin ID	Most abundant genome	Purity (bp)	Completeness (bp)	Bin size (bp)	True positives (bp)	True size of most abundant genome (bp)	Purity (seq)	Completeness (seq)	Bin size (seq)	True positives (seq)	True size of most abundant genome (seq)
gsa	/home1/pansj/binning/CAMI_medium/Maxbin2/maxbin2.017.fasta	1053028	0.9864762809628373	0.9986764463753645	3812191	3760636	3765620	0.8666666666666667	0.9629629629629629	30	26	27
gsa	/home1/pansj/binning/CAMI_medium/Maxbin2/maxbin2.012.fasta	1052998	1.0	0.9985465266766114	2507576	2507576	2511226	1.0	0.96	24	24	25
gsa	/home1/pansj/binning/CAMI_medium/Maxbin2/maxbin2.019.fasta	1053022	1.0	0.9982896935101455	3677834	3677834	3684135	1.0	0.925	37	37	40
gsa	/home1/pansj/binning/CAMI_medium/Maxbin2/maxbin2.025.fasta	1220_AX	1.0	0.9978194334576411	4238258	4238258	4247520	1.0	0.6153846153846154	8	8	13
gsa	/home1/pansj/binning/CAMI_medium/Maxbin2/maxbin2.005.fasta	1021_AS	1.0	0.996490837255919	5555839	5555839	5575404	1.0	0.65625	21	21	32
gsa	/home1/pansj/binning/CAMI_medium/Maxbin2/maxbin2.059.fasta	1048966	0.9913949821302327	0.9959622793320468	3683316	3651621	3666425	0.9259259259259259	0.8333333333333334	27	25	30
gsa	/home1/pansj/binning/CAMI_medium/Maxbin2/maxbin2.031.fasta	1053037	0.9662387727952242	0.9899985335630751	2794774	2700419	2727700	0.8551724137931035	0.9323308270676691	145	124	133
gsa	/home1/pansj/binning/CAMI_medium/Maxbin2/maxbin2.058.fasta	1052968	0.9997177837031587	0.9899931244942674	3826852	3825772	3864443	0.9838709677419355	0.8970588235294118	62	61	68
gsa	/home1/pansj/binning/CAMI_medium/Maxbin2/maxbin2.015.fasta	1021_P	1.0	0.9885421334768466	4347807	4347807	4398201	1.0	0.26666666666666666	8	8	30
gsa	/home1/pansj/binning/CAMI_medium/Maxbin2/maxbin2.078.fasta	1287_N	0.9983649109575353	0.9855330778069911	4428505	4421264	4486165	0.9629629629629629	0.5306122448979592	27	26	49
gsa	/home1/pansj/binning/CAMI_medium/Maxbin2/maxbin2.020.fasta	1021_AQ	0.9960108174345269	0.9852377082265059	5619447	5597030	5680893	0.9090909090909091	0.5263157894736842	33	30	57
gsa	/home1/pansj/binning/CAMI_medium/Maxbin2/maxbin2.065.fasta	evo_1030728.001	0.9766476356117072	0.98192749388041	2428662	2371947	2415603	0.9333333333333333	0.8860759493670886	75	70	79
gsa	/home1/pansj/binning/CAMI_medium/Maxbin2/maxbin2.050.fasta	1220_AR	1.0	0.9804083286758599	4403004	4403004	4490990	1.0	0.24242424242424243	8	8	33
gsa	/home1/pansj/binning/CAMI_medium/Maxbin2/maxbin2.016.fasta	evo_1035921.028	0.9924562558345116	0.9803505510733518	3109729	3086270	3148129	0.7407407407407407	0.8695652173913043	27	20	23
gsa	/home1/pansj/binning/CAMI_medium/Maxbin2/maxbin2.068.fasta	1139_B	1.0	0.9757953123163201	4515606	4515606	4627616	1.0	0.5116279069767442	22	22	43
gsa	/home1/pansj/binning/CAMI_medium/Maxbin2/maxbin2.066.fasta	1287_BD	0.9933535403783641	0.9690887205116304	4189298	4161454	4294193	0.7222222222222222	0.5909090909090909	18	13	22
gsa	/home1/pansj/binning/CAMI_medium/Maxbin2/maxbin2.073.fasta	evo_1286_G.010	0.9991389837776563	0.9409569180800488	2956971	2954425	3139809	0.8461538461538461	0.5238095238095238	13	11	21
gsa	/home1/pansj/binning/CAMI_medium/Maxbin2/maxbin2.013.fasta	1286_G	0.9973611030748983	0.9408786269689432	3128201	3119946	3315992	0.7857142857142857	0.4782608695652174	14	11	23
gsa	/home1/pansj/binning/CAMI_medium/Maxbin2/maxbin2.032.fasta	evo_1286_G.034	0.9806359527651342	0.9399792054230878	3114225	3053921	3248924	0.8	0.5217391304347826	15	12	23
gsa	/home1/pansj/binning/CAMI_medium/Maxbin2/maxbin2.018.fasta	1030728	0.980735403399524	0.8902867868753707	2338798	2293742	2576408	0.9402985074626866	0.7682926829268293	67	63	82
gsa	/home1/pansj/binning/CAMI_medium/Maxbin2/maxbin2.024.fasta	evo_1030728.038	0.972343694226345	0.8792309542697334	2221591	2160150	2456863	0.9264705882352942	0.7875	68	63	80
gsa	/home1/pansj/binning/CAMI_medium/Maxbin2/maxbin2.004.fasta	1052992	0.7340230581666143	0.8776809507140675	8273251	6072757	6919094	0.743801652892562	0.4838709677419355	121	90	186
gsa	/home1/pansj/binning/CAMI_medium/Maxbin2/maxbin2.056.fasta	evo_1030728.009	0.9818906287646547	0.7628170660810547	1921657	1886857	2473538	0.8717948717948718	0.5230769230769231	39	34	65
gsa	/home1/pansj/binning/CAMI_medium/Maxbin2/maxbin2.043.fasta	evo_1030728.035	0.4662135808236318	0.7138308235737603	3761171	1753509	2456477	0.43617021276595747	0.5061728395061729	94	41	81
gsa	/home1/pansj/binning/CAMI_medium/Maxbin2/maxbin2.063.fasta	evo_1035921.008	0.711452537009982	0.7080393073411929	3006216	2138780	3020708	0.6949152542372882	0.5466666666666666	59	41	75
gsa	/home1/pansj/binning/CAMI_medium/Maxbin2/maxbin2.061.fasta	evo_1035921.007	0.980247058733778	0.7015463593046843	2228377	2184360	3113636	0.7692307692307693	0.4	13	10	25
gsa	/home1/pansj/binning/CAMI_medium/Maxbin2/maxbin2.054.fasta	1052974	0.9633100881617964	0.6971808087219014	2637537	2540766	3644343	0.859375	0.4700854700854701	64	55	117
gsa	/home1/pansj/binning/CAMI_medium/Maxbin2/maxbin2.053.fasta	1052977	0.7063560155199606	0.664408570140029	3387122	2392514	3600968	0.23809523809523808	0.5555555555555556	42	10	18
gsa	/home1/pansj/binning/CAMI_medium/Maxbin2/maxbin2.010.fasta	1052995	0.9687764403505691	0.5665017222530556	4009024	3883848	6855845	0.7543859649122807	0.35537190082644626	57	43	121
gsa	/home1/pansj/binning/CAMI_medium/Maxbin2/maxbin2.057.fasta	1053034	0.9786257934163789	0.5534266738764407	1433831	1403184	2535447	0.9807073954983923	0.3190376569037657	622	610	1912
gsa	/home1/pansj/binning/CAMI_medium/Maxbin2/maxbin2.021.fasta	1053004	0.9657070311873982	0.5278316145143249	1435163	1385947	2625737	0.7857142857142857	0.3333333333333333	14	11	33
gsa	/home1/pansj/binning/CAMI_medium/Maxbin2/maxbin2.037.fasta	evo_1139_Y.035	0.9756502906943874	0.4583852010173336	3360574	3278745	7152816	0.9180327868852459	0.36129032258064514	61	56	155
gsa	/home1/pansj/binning/CAMI_medium/Maxbin2/maxbin2.033.fasta	1053004	0.9927322352065069	0.43052712438450613	1138727	1130451	2625737	0.8666666666666667	0.3939393939393939	15	13	33
gsa	/home1/pansj/binning/CAMI_medium/Maxbin2/maxbin2.040.fasta	evo_1030728.011		0.32094194029565315	926990	805554	2509968		0.30303030303030304	28	20	66
gsa	/home1/pansj/binning/CAMI_medium/Maxbin2/maxbin2.062.fasta	evo_1035921.008		0.25653522286828123	896779	774918	3020708		0.26666666666666666	39	20	75
gsa	/home1/pansj/binning/CAMI_medium/Maxbin2/maxbin2.067.fasta	1220_BB	0.6192156721321083	0.19959557820546864	1774666	1098901	5505638	0.5384615384615384	0.18134715025906736	65	35	193
gsa	/home1/pansj/binning/CAMI_medium/Maxbin2/maxbin2.041.fasta	evo_1030728.035		0.14826232852984172	506695	364203	2456477		0.19753086419753085	23	16	81
gsa	/home1/pansj/binning/CAMI_medium/Maxbin2/maxbin2.003.fasta	1286_AO		0.14720719812266508	575174	575174	3907241		0.043478260869565216	1	1	23
gsa	/home1/pansj/binning/CAMI_medium/Maxbin2/maxbin2.036.fasta	evo_1139_Y.018	0.5075879665600888	0.10508874785362655	1509693	766302	7291951	0.28205128205128205	0.11956521739130435	39	11	92
gsa	/home1/pansj/binning/CAMI_medium/Maxbin2/maxbin2.022.fasta	1030728		0.10029079245212714	769757	258390	2576408		0.13414634146341464	53	11	82
gsa	/home1/pansj/binning/CAMI_medium/Maxbin2/maxbin2.014.fasta	1286_G		0.05424349636549183	287330	179871	3315992		0.21739130434782608	10	5	23
