sample_id	Bin ID	Most abundant genome	Purity (bp)	Completeness (bp)	Bin size (bp)	True positives (bp)	True size of most abundant genome (bp)	Purity (seq)	Completeness (seq)	Bin size (seq)	True positives (seq)	True size of most abundant genome (seq)
gsa	172	1030749	1.0	1.0	4362870	4362870	4362870	1.0	1.0	47	47	47
gsa	25	1036746	1.0	1.0	2406712	2406712	2406712	1.0	1.0	34	34	34
gsa	30	1048999	1.0	1.0	7933412	7933412	7933412	1.0	1.0	11	11	11
gsa	147	1030743	1.0	1.0	3607646	3607646	3607646	1.0	1.0	3	3	3
gsa	151	1030746	1.0	1.0	3547923	3547923	3547923	1.0	1.0	2	2	2
gsa	451	1286_F	0.47802328319893556	0.9998884630419634	7876495	3765148	3765568	0.14285714285714285	0.8888888888888888	56	8	9
gsa	45	1048888	0.9994714363240486	0.9998452038729829	8640397	8635830	8637167	0.9302325581395349	0.975609756097561	43	40	41
gsa	486	1220_K	1.0	0.9998007728567985	3874202	3874202	3874974	1.0	0.6666666666666666	2	2	3
gsa	463	1287_H	1.0	0.9997138082450929	4041587	4041587	4042744	1.0	0.6666666666666666	6	6	9
gsa	559	1285_BX	1.0	0.9997039736835377	3245372	3245372	3246333	1.0	0.8333333333333334	10	10	12
gsa	334	1285_AH	1.0	0.9996280837390408	3125885	3125885	3127048	1.0	0.8181818181818182	9	9	11
gsa	215	1049029	0.9881899717236775	0.9996181256724079	4074080	4025965	4027503	0.8	0.9230769230769231	15	12	13
gsa	43	1285_AB	1.0	0.9995961979370864	4426124	4426124	4427912	1.0	0.7692307692307693	10	10	13
gsa	155	1365_D	1.0	0.9995697672584279	2787988	2787988	2789188	1.0	0.85	17	17	20
gsa	103	1049080	1.0	0.9995688092836098	6108350	6108350	6110985	1.0	0.9310344827586207	27	27	29
gsa	539	1048927	1.0	0.9995179914702538	4929071	4929071	4931448	1.0	0.8	4	4	5
gsa	368	1048777	1.0	0.9994730924696263	6989952	6989952	6993637	1.0	0.8823529411764706	15	15	17
gsa	423	1048882	1.0	0.9994589239066086	7634349	7634349	7638482	1.0	0.8181818181818182	9	9	11
gsa	573	1220_F	0.5796274728640167	0.9994433668624932	8150064	4724001	4726632	0.15217391304347827	0.875	46	7	8
gsa	544	1036542	1.0	0.99937912848049	5232937	5232937	5236188	1.0	0.9444444444444444	17	17	18
gsa	291	1048774	0.9996866876063363	0.9993465835455654	3960903	3959662	3962251	0.9615384615384616	0.9615384615384616	26	25	26
gsa	20	1365_H	1.0	0.9993080825302809	3422894	3422894	3425264	1.0	0.7857142857142857	11	11	14
gsa	36	1220_BW	0.7171159412246423	0.9993031147571084	5009038	3592061	3594566	0.35714285714285715	0.625	14	5	8
gsa	535	1285_A	0.998300523681336	0.9992386282005341	6561433	6550282	6555273	0.9285714285714286	0.8	56	52	65
gsa	145	1036653	1.0	0.9992237606442029	5410364	5410364	5414567	1.0	0.8928571428571429	25	25	28
gsa	366	1049068	1.0	0.9991526261488487	3588052	3588052	3591095	1.0	0.8947368421052632	17	17	19
gsa	89	1048909	0.4715572913617623	0.9990979230968365	11957300	5638552	5643643	0.2608695652173913	0.8571428571428571	46	12	14
gsa	235	1048864	1.0	0.9990896870370669	8101917	8101917	8109299	1.0	0.9230769230769231	36	36	39
gsa	408	1048912	1.0	0.9990842712637128	5610058	5610058	5615200	1.0	0.8333333333333334	10	10	12
gsa	377	evo_1030719.017	0.9907680344455716	0.9990337809454894	4750451	4706595	4711147	0.8405797101449275	0.9508196721311475	69	58	61
gsa	436	1053046	1.0	0.9990255230077307	5375079	5375079	5380322	1.0	0.9230769230769231	24	24	26
gsa	219	1048582	1.0	0.999025275932916	5540779	5540779	5546185	1.0	0.9047619047619048	19	19	21
gsa	439	1286_AY	1.0	0.9990167339676558	3520505	3520505	3523970	1.0	0.7272727272727273	16	16	22
gsa	465	1285_L	0.9082299397160132	0.9989927153477545	6086691	5528115	5533689	0.6136363636363636	0.7105263157894737	44	27	38
gsa	523	1048855	0.9962626776075327	0.9989833383142791	4750995	4733239	4738056	0.9642857142857143	0.9310344827586207	28	27	29
gsa	326	1036797	1.0	0.9988637571126342	4380523	4380523	4385506	1.0	0.8888888888888888	16	16	18
gsa	509	1285_E	1.0	0.9987783500244859	4152413	4152413	4157492	1.0	0.4444444444444444	8	8	18
gsa	328	1035990	1.0	0.9987653511384623	5817946	5817946	5825138	1.0	0.95	38	38	40
gsa	133	1285_H	1.0	0.9987561880744987	3626258	3626258	3630774	1.0	0.7	7	7	10
gsa	214	1048924	1.0	0.9987457087429114	5041141	5041141	5047472	1.0	0.85	17	17	20
gsa	512	1220_BK	1.0	0.9987260985347846	3710625	3710625	3715358	1.0	0.6428571428571429	9	9	14
gsa	548	1036599	1.0	0.9987208821885275	4314639	4314639	4320165	1.0	0.7727272727272727	17	17	22
gsa	591	1036617	1.0	0.9986940667978601	2884584	2884584	2888356	1.0	0.9166666666666666	22	22	24
gsa	224	1049053	1.0	0.998683386982328	4821941	4821941	4828298	1.0	0.9333333333333333	28	28	30
gsa	580	1048576	1.0	0.9986614236516858	2907405	2907405	2911302	1.0	0.9605263157894737	73	73	76
gsa	227	1036593	1.0	0.9986382994172684	4290982	4290982	4296833	1.0	0.9310344827586207	27	27	29
gsa	579	1021_AG	1.0	0.998607751237965	3919122	3919122	3924586	1.0	0.75	3	3	4
gsa	306	1048960	1.0	0.9985719209620559	3902466	3902466	3908047	1.0	0.9387755102040817	46	46	49
gsa	361	1285_BA	1.0	0.9985701524502957	4386495	4386495	4392776	1.0	0.6666666666666666	6	6	9
gsa	384	1286_AE	1.0	0.9985244283431874	4709856	4709856	4716816	1.0	0.8181818181818182	36	36	44
gsa	88	1286_M	1.0	0.9984594063599735	3884714	3884714	3890708	1.0	0.5833333333333334	7	7	12
gsa	92	1286_CB	1.0	0.998380825582047	3954864	3954864	3961278	1.0	0.7692307692307693	10	10	13
gsa	570	1285_AY	0.8911280718379495	0.9983092351471194	4504917	4014458	4021257	0.3023255813953488	0.7647058823529411	43	13	17
gsa	508	1286_AT	1.0	0.9982360017316081	3544194	3544194	3550457	1.0	0.7142857142857143	5	5	7
gsa	323	1286_BP	1.0	0.9981793352285812	3970426	3970426	3977668	1.0	0.5714285714285714	8	8	14
gsa	254	1286_A	0.554856821937176	0.998145603833918	6159079	3417407	3423756	0.5833333333333334	0.6363636363636364	12	7	11
gsa	228	1286_BX	1.0	0.9981233485499961	4575626	4575626	4584229	1.0	0.71875	23	23	32
gsa	29	1285_BG	1.0	0.9981197084097977	3338405	3338405	3344694	1.0	0.7142857142857143	5	5	7
gsa	167	1036623	1.0	0.9980889616785054	2140286	2140286	2144384	1.0	0.9259259259259259	25	25	27
