sample_id	Bin ID	Most abundant genome	Purity (bp)	Completeness (bp)	Bin size (bp)	True positives (bp)	True size of most abundant genome (bp)	Purity (seq)	Completeness (seq)	Bin size (seq)	True positives (seq)	True size of most abundant genome (seq)
gsa	metabat2_medium_1000/bin.108.fa	1285_BF	1.0	0.9995929488956459	4164857	4164857	4166553	1.0	0.8888888888888888	8	8	9
gsa	metabat2_medium_1000/bin.42.fa	1048885	0.9997586999667234	0.9993200931856943	12266886	12263926	12272270	0.9767441860465116	0.8936170212765957	43	42	47
gsa	metabat2_medium_1000/bin.15.fa	1285_AC	0.5005121892356921	0.9992397295609439	6911508	3459294	3461926	0.5483870967741935	0.7727272727272727	31	17	22
gsa	metabat2_medium_1000/bin.87.fa	1035939	1.0	0.9986937614295875	1597924	1597924	1600014	1.0	0.875	7	7	8
gsa	metabat2_medium_1000/bin.96.fa	1287_BN	1.0	0.99862028455211	4746596	4746596	4753154	1.0	0.5172413793103449	15	15	29
gsa	metabat2_medium_1000/bin.95.fa	1286_AF	1.0	0.9983504260771608	4771532	4771532	4779416	1.0	0.5862068965517241	17	17	29
gsa	metabat2_medium_1000/bin.17.fa	1220_AX	1.0	0.9978194334576411	4238258	4238258	4247520	1.0	0.6153846153846154	8	8	13
gsa	metabat2_medium_1000/bin.12.fa	1220_A	1.0	0.9973911316577343	3857105	3857105	3867194	1.0	0.5652173913043478	13	13	23
gsa	metabat2_medium_1000/bin.24.fa	1053049	0.9893038200084456	0.9971809789112857	6652001	6580850	6599454	0.9666666666666667	0.8656716417910447	60	58	67
gsa	metabat2_medium_1000/bin.55.fa	1285_BO	1.0	0.9970495527847804	3560786	3560786	3571323	1.0	0.5263157894736842	10	10	19
gsa	metabat2_medium_1000/bin.120.fa	1220_E	1.0	0.9968874965824394	7259575	7259575	7282241	1.0	0.6666666666666666	24	24	36
gsa	metabat2_medium_1000/bin.94.fa	1139_T	0.3343625015980386	0.9963984315487324	16449853	5500214	5520095	0.1073170731707317	0.5	205	22	44
gsa	metabat2_medium_1000/bin.8.fa	1048966	1.0	0.9959622793320468	3651621	3651621	3666425	1.0	0.8333333333333334	25	25	30
gsa	metabat2_medium_1000/bin.61.fa	1021_C	0.5001191595093809	0.9958544197310014	18361942	9183159	9221387	0.4426229508196721	0.5934065934065934	122	54	91
gsa	metabat2_medium_1000/bin.2.fa	1021_AS	1.0	0.99542436745391	5549893	5549893	5575404	1.0	0.53125	17	17	32
gsa	metabat2_medium_1000/bin.131.fa	1030881	1.0	0.995340490936899	3286465	3286465	3301850	1.0	0.9047619047619048	19	19	21
gsa	metabat2_medium_1000/bin.115.fa	1139_CF	1.0	0.9950628138467936	6039080	6039080	6069044	1.0	0.5428571428571428	38	38	70
gsa	metabat2_medium_1000/bin.64.fa	1048861	1.0	0.9945585464655703	9688324	9688324	9741331	1.0	0.9191176470588235	125	125	136
gsa	metabat2_medium_1000/bin.86.fa	1021_AP	1.0	0.9942110220474797	6638346	6638346	6676999	1.0	0.6197183098591549	44	44	71
gsa	metabat2_medium_1000/bin.99.fa	1035906	1.0	0.9940385061834518	2534830	2534830	2550032	1.0	0.8	36	36	45
gsa	metabat2_medium_1000/bin.13.fa	1139_BF	0.9980763051341712	0.9938004245076247	6298816	6286699	6325917	0.9615384615384616	0.5494505494505495	52	50	91
gsa	metabat2_medium_1000/bin.52.fa	1139_CJ	1.0	0.9934462691935593	4629098	4629098	4659636	1.0	0.36666666666666664	11	11	30
gsa	metabat2_medium_1000/bin.23.fa	1287_N	1.0	0.9932545949602835	4455904	4455904	4486165	1.0	0.5714285714285714	28	28	49
gsa	metabat2_medium_1000/bin.43.fa	1035993	1.0	0.9925668943641817	2767477	2767477	2788202	1.0	0.8823529411764706	30	30	34
gsa	metabat2_medium_1000/bin.29.fa	evo_1139_Y.018	1.0	0.9919105325858608	7232963	7232963	7291951	1.0	0.5217391304347826	48	48	92
gsa	metabat2_medium_1000/bin.128.fa	1286_BD	0.3404060560050902	0.9916567267289877	8821591	3002923	3028188	0.23333333333333334	0.4375	30	7	16
gsa	metabat2_medium_1000/bin.68.fa	1049032	1.0	0.991203752982433	4460517	4460517	4500101	1.0	0.84	21	21	25
gsa	metabat2_medium_1000/bin.72.fa	1035969	1.0	0.9911961382972974	3575973	3575973	3607735	1.0	0.8695652173913043	40	40	46
gsa	metabat2_medium_1000/bin.51.fa	1286_Y	0.5000472123503832	0.9909396112886604	7614533	3807626	3842440	0.48	0.631578947368421	25	12	19
gsa	metabat2_medium_1000/bin.38.fa	1053025	0.9910928649821331	0.9903360443299646	3759458	3725972	3762331	0.9459459459459459	0.7446808510638298	37	35	47
gsa	metabat2_medium_1000/bin.116.fa	1030968	1.0	0.990090089116582	4581231	4581231	4627085	1.0	0.7894736842105263	45	45	57
gsa	metabat2_medium_1000/bin.80.fa	1053040	1.0	0.9885460227172487	7060083	7060083	7141886	1.0	0.7916666666666666	57	57	72
gsa	metabat2_medium_1000/bin.3.fa	1021_P	1.0	0.9885421334768466	4347807	4347807	4398201	1.0	0.26666666666666666	8	8	30
gsa	metabat2_medium_1000/bin.19.fa	1053031	1.0	0.9884989142322417	3756371	3756371	3800076	1.0	0.8125	26	26	32
gsa	metabat2_medium_1000/bin.59.fa	1052950	0.9971402151437002	0.988335234566482	5380125	5364739	5428056	0.98989898989899	0.8672566371681416	99	98	113
gsa	metabat2_medium_1000/bin.85.fa	1036680	0.9965102686529186	0.987580176660837	4433006	4417536	4473091	0.9696969696969697	0.7272727272727273	66	64	88
gsa	metabat2_medium_1000/bin.132.fa	1053022	1.0	0.9868221441396692	3635586	3635586	3684135	1.0	0.65	26	26	40
gsa	metabat2_medium_1000/bin.127.fa	1036803	0.9972416349346935	0.9857697977255844	5104473	5090393	5163876	0.9545454545454546	0.6774193548387096	22	21	31
gsa	metabat2_medium_1000/bin.81.fa	1287_W	1.0	0.9855853076660182	4146931	4146931	4207582	1.0	0.4358974358974359	17	17	39
gsa	metabat2_medium_1000/bin.89.fa	1220_CF	1.0	0.9854431192177971	4552423	4552423	4619671	1.0	0.6328125	81	81	128
gsa	metabat2_medium_1000/bin.7.fa	evo_1139_Y.035	1.0	0.985017788798146	7045651	7045651	7152816	1.0	0.6709677419354839	104	104	155
gsa	metabat2_medium_1000/bin.70.fa	1053028	1.0	0.9845342865185547	3707382	3707382	3765620	1.0	0.8148148148148148	22	22	27
gsa	metabat2_medium_1000/bin.119.fa	1036683	1.0	0.9843838417933266	4759488	4759488	4834992	1.0	0.8414634146341463	69	69	82
gsa	metabat2_medium_1000/bin.125.fa	1052977	0.9907547720552382	0.9840656734522495	3576656	3543589	3600968	0.9375	0.8333333333333334	16	15	18
gsa	metabat2_medium_1000/bin.37.fa	1030782	0.9767435599764918	0.9839251383483641	2414471	2358319	2396848	0.9506172839506173	0.7857142857142857	81	77	98
gsa	metabat2_medium_1000/bin.104.fa	1030737	1.0	0.9835575583812957	3599980	3599980	3660162	1.0	0.5806451612903226	36	36	62
gsa	metabat2_medium_1000/bin.117.fa	1286_BV	1.0	0.983359823081793	4290098	4290098	4362694	1.0	0.375	18	18	48
gsa	metabat2_medium_1000/bin.103.fa	1220_X	1.0	0.9822376078347502	3573127	3573127	3637742	1.0	0.5	11	11	22
gsa	metabat2_medium_1000/bin.74.fa	1139_CO	1.0	0.982206320263273	5646270	5646270	5748558	1.0	0.5128205128205128	40	40	78
gsa	metabat2_medium_1000/bin.92.fa	1036695	1.0	0.9818680284622514	3328566	3328566	3390034	1.0	0.8333333333333334	20	20	24
gsa	metabat2_medium_1000/bin.4.fa	1220_AR	1.0	0.9804083286758599	4403004	4403004	4490990	1.0	0.24242424242424243	8	8	33
gsa	metabat2_medium_1000/bin.34.fa	1285_AD	1.0	0.9801397677412138	5608002	5608002	5721635	1.0	0.3875968992248062	50	50	129
gsa	metabat2_medium_1000/bin.73.fa	1053037	0.9845869085966551	0.9799431755691609	2714835	2672991	2727700	0.8992248062015504	0.8721804511278195	129	116	133
gsa	metabat2_medium_1000/bin.49.fa	1030905	1.0	0.9785490309241777	3045180	3045180	3111934	1.0	0.7058823529411765	12	12	17
gsa	metabat2_medium_1000/bin.20.fa	1049035	1.0	0.9782183483790071	3086229	3086229	3154949	1.0	0.4	12	12	30
gsa	metabat2_medium_1000/bin.36.fa	1048939	1.0	0.9781867644393712	2893093	2893093	2957608	1.0	0.5652173913043478	13	13	23
gsa	metabat2_medium_1000/bin.77.fa	1036629	1.0	0.9780617046115783	2401921	2401921	2455797	1.0	0.8333333333333334	130	130	156
gsa	metabat2_medium_1000/bin.57.fa	1035981	1.0	0.9777313684886145	1998611	1998611	2044131	1.0	0.7666666666666667	23	23	30
gsa	metabat2_medium_1000/bin.44.fa	1036800	1.0	0.9769134324624266	4029891	4029891	4125126	1.0	0.8089171974522293	127	127	157
gsa	metabat2_medium_1000/bin.53.fa	1036701	1.0	0.9759015421991758	2178789	2178789	2232591	1.0	0.7857142857142857	44	44	56
gsa	metabat2_medium_1000/bin.21.fa	1139_B	1.0	0.9755692780040522	4514560	4514560	4627616	1.0	0.4883720930232558	21	21	43
gsa	metabat2_medium_1000/bin.18.fa	1036704	1.0	0.974784597761238	4046287	4046287	4150955	1.0	0.8481012658227848	67	67	79
gsa	metabat2_medium_1000/bin.114.fa	evo_1035921.007	0.5073365243006883	0.9733960552871306	5973946	3030801	3113636	0.21686746987951808	0.72	83	18	25
gsa	metabat2_medium_1000/bin.110.fa	1030740	1.0	0.9722868959555175	3167104	3167104	3257376	1.0	0.7419354838709677	23	23	31
gsa	metabat2_medium_1000/bin.39.fa	1220_BD	0.5087919497265018	0.9718155387743965	13902832	7073649	7278798	0.5053763440860215	0.5465116279069767	93	47	86
gsa	metabat2_medium_1000/bin.35.fa	evo_1035921.028	1.0	0.9715700976675352	3058628	3058628	3148129	1.0	0.6521739130434783	15	15	23
gsa	metabat2_medium_1000/bin.1.fa	evo_1035921.030	1.0	0.9713352432478555	3028057	3028057	3117417	1.0	0.6521739130434783	15	15	23
gsa	metabat2_medium_1000/bin.48.fa	1036782	0.9886914641287875	0.9708738888790531	2884193	2851577	2937124	0.7727272727272727	0.7727272727272727	22	17	22
