sample_id	Bin ID	Most abundant genome	Purity (bp)	Completeness (bp)	Bin size (bp)	True positives (bp)	True size of most abundant genome (bp)	Purity (seq)	Completeness (seq)	Bin size (seq)	True positives (seq)	True size of most abundant genome (seq)
gsa	vamb_2000/bins/15.fna	1220_AX	0.5043674875328971	0.9978194334576411	8403115	4238258	4247520	0.5	0.6153846153846154	16	8	13
gsa	vamb_2000/bins/238.fna	1285_BO	0.3400196747723087	0.9970495527847804	10472294	3560786	3571323	0.24390243902439024	0.5263157894736842	41	10	19
gsa	vamb_2000/bins/39.fna	1021_AS	1.0	0.99542436745391	5549893	5549893	5575404	1.0	0.53125	17	17	32
gsa	vamb_2000/bins/24.fna	evo_1139_Y.018	0.3371313364285957	0.9929693712972015	21477339	7240684	7291951	0.3333333333333333	0.5543478260869565	153	51	92
gsa	vamb_2000/bins/132.fna	1286_BD	0.3396838766265483	0.9916567267289877	8840346	3002923	3028188	0.20588235294117646	0.4375	34	7	16
gsa	vamb_2000/bins/105.fna	1286_AO	0.5040380898930222	0.991126219242683	7683088	3872569	3907241	0.5185185185185185	0.6086956521739131	27	14	23
gsa	vamb_2000/bins/1036.fna	1053037	0.7384043707573119	0.9869080177438868	3645684	2691989	2727700	0.295	0.8872180451127819	400	118	133
gsa	vamb_2000/bins/364.fna	1052998	0.5201655404843787	0.9843502735317331	4752191	2471926	2511226	0.4594594594594595	0.68	37	17	25
gsa	vamb_2000/bins/302.fna	1220_AR	1.0	0.9804083286758599	4403004	4403004	4490990	1.0	0.24242424242424243	8	8	33
gsa	vamb_2000/bins/147.fna	evo_1030728.009	0.4960649315060614	0.9762756828478075	4868022	2414855	2473538	0.46153846153846156	0.8307692307692308	117	54	65
gsa	vamb_2000/bins/706.fna	1053022	1.0	0.9732015792038022	3585406	3585406	3684135	1.0	0.45	18	18	40
gsa	vamb_2000/bins/483.fna	1139_B	0.5043767829904562	0.9714959063154764	8913396	4495710	4627616	0.4444444444444444	0.46511627906976744	45	20	43
gsa	vamb_2000/bins/78.fna	evo_1139_Y.035	1.0	0.9696072148367859	6935422	6935422	7152816	1.0	0.6451612903225806	100	100	155
gsa	vamb_2000/bins/216.fna	1287_BD	1.0	0.9690887205116304	4161454	4161454	4294193	1.0	0.5909090909090909	13	13	22
gsa	vamb_2000/bins/391.fna	1021_AQ	1.0	0.9665417039187325	5490820	5490820	5680893	1.0	0.40350877192982454	23	23	57
gsa	vamb_2000/bins/201.fna	1139_T	0.3406287750338258	0.9599242404342679	15556152	5298873	5520095	0.11299435028248588	0.45454545454545453	177	20	44
gsa	vamb_2000/bins/477.fna	1021_C	0.5089345161950964	0.9510203833761667	17231543	8769727	9221387	0.4444444444444444	0.3516483516483517	72	32	91
gsa	vamb_2000/bins/316.fna	1048966	1.0	0.9463744655897776	3469811	3469811	3666425	1.0	0.7	21	21	30
gsa	vamb_2000/bins/100.fna	evo_1286_G.010	1.0	0.9405967050862011	2953294	2953294	3139809	1.0	0.47619047619047616	10	10	21
gsa	vamb_2000/bins/206.fna	1286_G	0.5052493189474815	0.9401421957592178	6170229	3117504	3315992	0.45	0.391304347826087	20	9	23
